,tweet,language,likes,retweets,datetime,Subjectivity,Polarity,Analysis
29,"RT @finologyticker: Some companies where Promoters Pledging have increased QoQ⚠

IndusInd Bank
Aurobindo Pharma
Bharat Forge
Ramco Cements…",en,0,0,2021-11-16 12:49:16+00:00,0.0,0.0,Neutral
30,"RT @finologyticker: Some companies where Promoters Pledging have increased QoQ⚠

IndusInd Bank
Aurobindo Pharma
Bharat Forge
Ramco Cements…",en,0,0,2021-11-16 12:48:44+00:00,0.0,0.0,Neutral
31,"Let's further see the 1st query where pledging is &gt; 30 along with QoQ increase.

IndusInd Bank
Emami
Wockhardt
Spic… https://t.co/7tSqM95oRS",en,5,0,2021-11-16 12:48:20+00:00,0.5,0.0,Neutral
32,"Some companies where Promoters Pledging have increased QoQ⚠

IndusInd Bank
Aurobindo Pharma
Bharat Forge
Ramco Ceme… https://t.co/NvUjjGqbUL",en,41,10,2021-11-16 12:48:17+00:00,0.0,0.0,Neutral
33,@AnilSharma8585 @dmuthuk @Prakashplutus @drprashantmish6 @oldschoolinvest time to but INDUSIND BANK and TATA STEEL,en,0,0,2021-11-16 12:41:06+00:00,0.0,0.0,Neutral
34,"RT @laha_snehashish: @BankIndusind @RBI @jagograhakjago Grievance against IndusInd Bank  - Case ID:14645874:
1. Card upgraded to signature…",en,0,0,2021-11-16 12:34:54+00:00,0.0,0.0,Neutral
35,"RT @laha_snehashish: Grievance against IndusInd Bank  - Case ID:14645874:
1. Card upgraded to signature card without my consent
2. The card…",en,0,0,2021-11-16 12:34:42+00:00,0.0,0.0,Neutral
36,"RT @MyIndusIndBank: Fraudsters do not have a name, face or identity. Beware of hackers and enjoy hassle-free banking with IndusInd Bank.
#I…",en,0,0,2021-11-16 12:16:00+00:00,0.5,0.4,Positive
37,"RT @MyIndusIndBank: Make more out of your savings with IndusInd Bank’s Savings Account. 
To open Savings Account, click https://t.co/0ZzQup…",en,0,0,2021-11-16 11:59:07+00:00,0.5,0.25,Positive
38,"RT @notsocommonEQ: Nykaa market cap is currently more than Dabur, SBI Card, Godrej Consumer, Britannia, Havells, Info Edge, Reddys, Indigo,…",en,0,0,2021-11-16 11:59:00+00:00,0.5,0.5,Positive
39,"RT @MyIndusIndBank: Now, Convenience comes with Extra Benefits.

Use your IndusInd Bank Debit Card to setup Auto Payments and get an Amazon…",en,0,0,2021-11-16 11:58:54+00:00,0.1,0.0,Neutral
40,"RT @MyIndusIndBank: Fraudsters do not have a name, face or identity. Beware of hackers and enjoy hassle-free banking with IndusInd Bank.
#I…",en,0,0,2021-11-16 11:58:00+00:00,0.5,0.4,Positive
41,"@MyIndusIndBank I have made credit card of my wife name, and they told me that it will be joining fees of 15000 but… https://t.co/v5qUcoX0Ll",en,0,0,2021-11-16 11:56:41+00:00,0.0,0.0,Neutral
42,"RT @MyIndusIndBank: Fraudsters do not have a name, face or identity. Beware of hackers and enjoy hassle-free banking with IndusInd Bank.
#I…",en,0,0,2021-11-16 11:54:29+00:00,0.5,0.4,Positive
43,IndusInd Bank Started for Business Development Executive (Trainee) Program 2021! Application closing soon!!! Apply… https://t.co/Y9E6NTCEEP,en,2,0,2021-11-16 11:51:42+00:00,0.0,0.0,Neutral
44,Finacle: Congratulations IndusInd Bank – Winner of the COVID Response Innovation and Ecosystem-led Innovation categ… https://t.co/ZaAWkgozXS,en,0,0,2021-11-16 11:45:37+00:00,0.0,0.0,Neutral
45,Finacle: Congratulations IndusInd Bank – Winner of the COVID Response Innovation and Ecosystem-led Innovation categ… https://t.co/3yGlzNZ8Cm,en,0,0,2021-11-16 11:43:12+00:00,0.0,0.0,Neutral
46,Congratulations IndusInd Bank – Winner of the COVID Response Innovation and Ecosystem-led Innovation categories in… https://t.co/j3Gp19eihH,en,0,0,2021-11-16 11:27:13+00:00,0.0,0.0,Neutral
47,"RT @DeccanHerald: Reliance Industries was the top loser in the #Sensex pack, shedding over 2 per cent, followed by SBI, UltraTech Cement, I…",en,0,0,2021-11-16 11:24:29+00:00,0.5,0.5,Positive
48,"RT @notsocommonEQ: Nykaa market cap is currently more than Dabur, SBI Card, Godrej Consumer, Britannia, Havells, Info Edge, Reddys, Indigo,…",en,0,0,2021-11-16 11:12:49+00:00,0.5,0.5,Positive
49,"Indusind Bank 1100CE1312.098.4513.4613.9314.4117.55
Indusind Bank 1100PE8579.0555.2587.9891.0594.24114.75
ShreeCeme… https://t.co/GrBFzA36x9",en,0,0,2021-11-16 11:01:10+00:00,0.0,0.0,Neutral
50,"Reliance Industries was the top loser in the #Sensex pack, shedding over 2 per cent, followed by SBI, UltraTech Cem… https://t.co/a7g0Y3dm6O",en,3,1,2021-11-16 10:43:17+00:00,0.5,0.5,Positive
51,@anantladha25 What can be the level of stoploss in IndusInd bank ?,en,0,0,2021-11-16 10:09:04+00:00,0.0,0.0,Neutral
54,@WealthEnrich @dmuthuk There's a big difference first 4 stock you mentioned were from auto index auto index is lagg… https://t.co/C0W6NyPVdt,en,0,0,2021-11-16 09:25:25+00:00,0.21666666666666667,0.125,Positive
55,@JKPATEL17221636 We request you to visit the link https://t.co/kZKW5gE8XG &amp; register for Do not call to avoid unsol… https://t.co/83hDskRsJU,en,0,0,2021-11-16 09:15:08+00:00,0.0,0.0,Neutral
56,"RT @sonalbhutra: sharp fall in the markets
Nifty down 110, midcap down 90 pts, bank nifty down 450 points
Cement stocks under pressure
Bank…",en,0,0,2021-11-16 09:13:22+00:00,0.40416666666666673,-0.14791666666666667,Negative
57,@MyIndusIndBank SINCE LAST 6 month FROM UR BANK &amp; 3RD PARTY AGENCY I AM GETTING CALL REGARDING CREDIT CARD WHICH I… https://t.co/VpMwvKQACw,en,0,0,2021-11-16 09:12:20+00:00,0.03333333333333333,0.0,Neutral
58,"sharp fall in the markets
Nifty down 110, midcap down 90 pts, bank nifty down 450 points
Cement stocks under pressu… https://t.co/q588HXUKq4",en,26,1,2021-11-16 09:02:15+00:00,0.40416666666666673,-0.14791666666666667,Negative
59,"#Day28 Breakout trading is not for part time trader like me, Exited Indusind bank due to frustration -4k Loss. Time… https://t.co/Sv6lRR9Kye",en,0,0,2021-11-16 08:50:20+00:00,0.375,-0.125,Negative
60,"Indusind Bank@1036rs , buy, sell or hold ? Must read it, what are the shor term target in Indusind bank stock.… https://t.co/v6TnmOUoar",en,1,0,2021-11-16 07:59:27+00:00,0.0,0.0,Neutral
61,"DARVAS BOX TRADING STRATEGY: Hindalco,Indusind Bank,M&amp;M https://t.co/hQv8VJYbgU",en,0,0,2021-11-16 07:23:09+00:00,0.0,0.0,Neutral
62,"Indusind bank life time credit card and many banks credit cards provided pan india
Eligibility : Job or business… https://t.co/LJFHx3MCcQ",en,0,0,2021-11-16 07:04:07+00:00,0.5,0.5,Positive
63,"Dream Comes True With World Immigration Network  ✈
.
✈ Many congratulations for Canada Study Visa With 3 Years Gap… https://t.co/GpB1gHDYZw",en,0,0,2021-11-16 06:26:36+00:00,0.575,0.425,Positive
64,"Indusind bank 1000pe
Cmp 8.45
Target- 10, 12, 14+
Stop loss - 6
#Investment #StockMarket #fno #IndusindBank",en,0,0,2021-11-16 06:03:17+00:00,0.0,0.0,Neutral
65,@GurKaGyaan Same happens with me in the case of Indusind bank,en,0,0,2021-11-16 05:32:04+00:00,0.125,0.0,Neutral
66,"RT @imFmoharkan: CG Power, DHFL, IL&amp;FS. These are the kind of borrowers that IndusInd Bank has lent to. Talk about risk assessment ?

To kn…",en,0,0,2021-11-16 05:26:32+00:00,0.9,0.6,Positive
67,"DARVAS BOX TRADING STRATEGY: Hindalco,Indusind Bank,M&amp;M https://t.co/VNMcMASoVS",en,0,0,2021-11-16 05:18:47+00:00,0.0,0.0,Neutral
68,"@RdsRaviOfficial Furthermore, we would like to bring to your notice that this revision has been done as per the agr… https://t.co/AXxMnR9tg0",en,0,0,2021-11-16 04:41:40+00:00,0.0,0.0,Neutral
69,"@shome_rajarshi IndusInd bank is still building it &amp; where are the smaller private sector banks (old &amp; new), everyone knows :)",en,15,0,2021-11-16 04:34:21+00:00,0.5059090909090909,0.14727272727272728,Positive
70,"RT @RUDRA_ANSH_SHIV: #indusind bank
Indusbank retracement almost done,, 

Small dip possible 
But ignore it
And go. Long

Heading toward re…",en,0,0,2021-11-16 04:26:34+00:00,0.6,-0.09999999999999999,Negative
71,"#indusind bank
Indusbank retracement almost done,, 

Small dip possible 
But ignore it
And go. Long

Heading toward recent swing high levels",en,2,1,2021-11-16 04:26:20+00:00,0.518,-0.027999999999999997,Negative
72,"INDUSIND BANK, near the support. Risk reward is favourable. https://t.co/St6V1P4dUh",en,0,0,2021-11-16 04:22:22+00:00,0.4,0.1,Positive
73,2. The email sent received the same response that we are in follow up. The lame excuse in a wierd manner. Indusind… https://t.co/CQrPDh9ZQu,en,0,0,2021-11-16 04:06:58+00:00,0.30833333333333335,-0.18333333333333335,Negative
74,@MyIndusIndBank My experience with Indusind Bank was good till the time I opened an account for my mother. The bank… https://t.co/Dvp0GodMan,en,0,0,2021-11-16 04:06:55+00:00,0.6000000000000001,0.7,Positive
75,@dravidianriver Thank you for sharing your interest to work for IndusInd Bank. Please send your resume to careers@i… https://t.co/SSnzYUxYOm,en,0,0,2021-11-16 04:02:20+00:00,0.0,0.0,Neutral
76,@Bajaj_Finance Your IndusInd A/C 100***316533 has been Debited for INR 257.51 towards BAJAJFIN BOUNCE CHRG Dtd. 14-… https://t.co/9jOLESuuWT,en,0,0,2021-11-16 03:19:04+00:00,0.0,0.0,Neutral
77,"RT @BloombergQuint: Three key events played out at IndusInd Bank's microfinance unit earlier this year, perhaps coincidentally. Now as the…",en,0,0,2021-11-16 03:10:16+00:00,0.75,0.0,Neutral
78,"RT @brahmesh: DARVAS BOX TRADING STRATEGY: Hindalco,Indusind Bank,M&amp;M https://t.co/gUUkT7y5eo",en,0,0,2021-11-16 03:03:34+00:00,0.0,0.0,Neutral
79,Your IndusInd A/C 100***316533 has been Debited for INR 257.51 towards BAJAJFIN BOUNCE CHRG Dtd. 14-Oct-21. The com… https://t.co/QEKUpynVO0,en,0,0,2021-11-16 02:54:06+00:00,0.0,0.0,Neutral
80,@b50 @IDFCFIRSTBank I guess Indian Overseas Bank was the best with rates and then IndusInd,en,0,0,2021-11-16 02:36:12+00:00,0.3,1.0,Positive
81,Sweep in accounts at banks give you FD rates while keeping your money as saving account money..example- indusind ba… https://t.co/igUfmMBkbr,en,0,0,2021-11-16 02:32:31+00:00,0.0,0.0,Neutral
82,"Three key events played out at IndusInd Bank's microfinance unit earlier this year, perhaps coincidentally. Now as… https://t.co/iKSBCs6xM9",en,5,1,2021-11-16 02:30:00+00:00,0.75,0.0,Neutral
83,@bhatiamanu Manu bhai need ur suggestion in indusind bank,en,0,0,2021-11-16 02:05:38+00:00,0.0,0.0,Neutral
84,"RT @brahmesh: DARVAS BOX TRADING STRATEGY: Hindalco,Indusind Bank,M&amp;M https://t.co/gUUkT7y5eo",en,0,0,2021-11-16 01:54:58+00:00,0.0,0.0,Neutral
85,"DARVAS BOX TRADING STRATEGY: Hindalco,Indusind Bank,M&amp;M https://t.co/gUUkT7y5eo",en,33,2,2021-11-16 01:54:26+00:00,0.0,0.0,Neutral
86,"RT @imFmoharkan: CG Power, DHFL, IL&amp;FS. These are the kind of borrowers that IndusInd Bank has lent to. Talk about risk assessment ?

To kn…",en,0,0,2021-11-16 01:43:20+00:00,0.9,0.6,Positive
87,"RT @paresh_hatkar: Yes Bank, IndusInd Bank are the ones who are enjoying largest market cap inspite of huge provisioning. 
Everything is in…",en,0,0,2021-11-16 01:43:06+00:00,0.75,0.45000000000000007,Positive
88,"RT @paresh_hatkar: Yes Bank, IndusInd Bank are the ones who are enjoying largest market cap inspite of huge provisioning. 
Everything is in…",en,0,0,2021-11-16 01:42:26+00:00,0.75,0.45000000000000007,Positive
90,IndusInd Bank is seriously messed up. Stay away. https://t.co/uwOT1aFyps #RantStation,en,0,0,2021-11-15 21:30:02+00:00,0.6666666666666666,-0.3333333333333333,Negative
91,IndusInd Bank is seriously fucked up https://t.co/A0kXbcoEJg #RantStation,en,0,0,2021-11-15 21:15:02+00:00,0.7,-0.6,Negative
92,"RT @imFmoharkan: CG Power, DHFL, IL&amp;FS. These are the kind of borrowers that IndusInd Bank has lent to. Talk about risk assessment ?

To kn…",en,0,0,2021-11-15 19:41:22+00:00,0.9,0.6,Positive
93,"RT @MfValuable: Purchased for short term trading  ICICI BANK, AXIS BANK, HDFC BANK, TATA STEEL, JSW STEEL, INDUSIND BANK 

#stocks #stockma…",en,0,0,2021-11-15 18:42:23+00:00,0.3,0.0,Neutral
94,"Yes Bank, IndusInd Bank are the ones who are enjoying largest market cap inspite of huge provisioning. 
Everything… https://t.co/d3o7fN7er3",en,3,2,2021-11-15 18:35:34+00:00,0.75,0.45000000000000007,Positive
95,"RT @menakadoshi: What went wrong at IndusInd Bank's microfinance unit? 

@Vishwanath4389 goes digging.

#mustread #BQBlue
https://t.co/b7WD…",en,0,0,2021-11-15 18:04:52+00:00,0.9,-0.5,Negative
96,RT @bankeronduty: Indusind bank in middle of a storm ??https://t.co/aTPDKbbpmX,en,0,0,2021-11-15 18:01:34+00:00,0.0,0.0,Neutral
97,"@RBI @DasShaktikanta indusind is calculating statement date as due date, not the original due date. No bank does th… https://t.co/iWlvBtM0YJ",en,0,0,2021-11-15 18:00:31+00:00,0.5,0.041666666666666664,Positive
98,"RT @imFmoharkan: CG Power, DHFL, IL&amp;FS. These are the kind of borrowers that IndusInd Bank has lent to. Talk about risk assessment ?

To kn…",en,0,0,2021-11-15 17:50:32+00:00,0.9,0.6,Positive
99,RT @in_tradingview: #INDUSINDBK - IndusInd Bank Looks Promising for Swing Trading - TradingView - https://t.co/tsdnMYXfH2,en,0,0,2021-11-15 17:50:28+00:00,0.5,0.2,Positive
0,"RT @ImSanjeev_07: STOCK NAME: INDUSIND BANK
CMP 1034
TRADE TYPE: INVESTMENT
ADD NEAR 1007-1010
SL 980
TARGET: 1140-1210-1430✌️✌️

#INDUSIND…",en,0,0,2021-11-17 19:39:46+00:00,0.4,0.1,Positive
1,"#Tech | IndusInd Bank has launched ‘Indus Merchant Solutions’ a mobile application (app) to enable merchants, retai… https://t.co/05ozOV33uy",en,1,0,2021-11-17 19:30:00+00:00,0.0,0.0,Neutral
2,"STOCK NAME: INDUSIND BANK
CMP 1034
TRADE TYPE: INVESTMENT
ADD NEAR 1007-1010
SL 980
TARGET: 1140-1210-1430✌️✌️… https://t.co/bny71x8RSE",en,0,1,2021-11-17 19:12:50+00:00,0.4,0.1,Positive
3,IndusInd Bank Platinum Credit Card – Get Lifetime Free 2022 https://t.co/muybelS9Ls,en,0,0,2021-11-17 19:12:32+00:00,0.8,0.4,Positive
4,IndusInd Bank launches one-stop mobile app for merchants; St https://t.co/heAFBFtxKw,en,0,0,2021-11-17 18:23:34+00:00,0.0,0.0,Neutral
5,Swing Trading in indusind bank https://t.co/0nhCSROfZO,en,0,0,2021-11-17 18:20:22+00:00,0.0,0.0,Neutral
6,"RT @REDBOXINDIA: INDUSIND BANK: BANK LAUNCHES 'INDUS MERCHANT SOLUTIONS', A ONE-STOP MOBILE APP FOR MERCHANTS
@MyIndusIndBank https://t.co/…",en,0,0,2021-11-17 17:47:11+00:00,0.0,0.0,Neutral
7,@erruptednight We suggest you to ask the receiver to check their Indusind Bank passbook to confirm the transaction… https://t.co/s3GxCV5HIv,en,0,0,2021-11-17 16:56:19+00:00,0.0,0.0,Neutral
8,"@erruptednight Hi, Your UPI transaction of Rs. 3500 for UPI reference number 132***783 done on 16 Nov 2021 is succe… https://t.co/jKqtjHRfss",en,0,0,2021-11-17 16:55:59+00:00,0.0,0.0,Neutral
10,@MyIndusIndBank another day passed and I haven't been helped by indifferent indusind support team. Kindly help me c… https://t.co/EWFE2aA8sI,en,0,0,2021-11-17 15:53:52+00:00,0.9,0.6,Positive
11,Indusind bank 915 by 25th Nov - #INDUSINDBK1! chart on @TradingView https://t.co/EWwVx93Dpo,en,0,0,2021-11-17 15:30:00+00:00,0.0,0.0,Neutral
12,"RT @BloombergQuint: What went wrong at IndusInd Bank's microfinance unit? @Vishwanath4389 brings you the details.

Read: https://t.co/wA3ek…",en,0,0,2021-11-17 15:15:57+00:00,0.9,-0.5,Negative
13,@sendtoneelu We would like to reassure you that IndusInd bank will never ask you to share sensitive information suc… https://t.co/HIKG7iyw4T,en,0,0,2021-11-17 15:05:47+00:00,0.9,0.1,Positive
14,"IndusInd Bank unveils mobile app for merchants, retailers. Know more https://t.co/LAjI7hqZDR",en,0,0,2021-11-17 15:00:24+00:00,0.5,0.5,Positive
16,"RT @BloombergQuint: What went wrong at IndusInd Bank's microfinance unit? @Vishwanath4389 brings you the details.

Read: https://t.co/wA3ek…",en,0,0,2021-11-17 13:58:40+00:00,0.9,-0.5,Negative
17,"You'll learn:

📌Fundamentals of IndusInd bank
📌How IndusInd bank operates and runs their business
📌Minor fraud that… https://t.co/vbNSBeH1yt",en,0,0,2021-11-17 13:51:20+00:00,0.0,0.0,Neutral
18,"IndusInd Bank stock fell 12% last week 🤕
Why was there such panic in the market and what are the long term effects… https://t.co/XBVrtcrnTb",en,0,0,2021-11-17 13:51:18+00:00,0.32222222222222224,-0.016666666666666666,Negative
19,@Sriramkumark_ We would like to reassure you that IndusInd bank will never ask you to share sensitive information s… https://t.co/LYHXxf4DFh,en,0,0,2021-11-17 13:35:59+00:00,0.9,0.1,Positive
20,"@MyIndusIndBank @PoliceBangalore 

Phishing SMS Dear Indusind  Bank user your Account will be block today. Please c… https://t.co/XSDcOsmDa7",en,0,0,2021-11-17 13:33:48+00:00,0.0,0.0,Neutral
21,@ArnazHathiram Also from Indusind bank,en,0,0,2021-11-17 13:16:05+00:00,0.0,0.0,Neutral
22,"RT @iujjwalagarwal: #INDUSIND BANK: BANK LAUNCHES 'INDUS MERCHANT SOLUTIONS', A ONE-STOP MOBILE APP FOR MERCHANTS

#Nifty #BankNifty #Nifty…",en,0,0,2021-11-17 12:52:33+00:00,0.0,0.0,Neutral
23,"RT @MyIndusIndBank: Shopping is fun. And now rewarding too!  
Presenting EMI on IndusInd Bank Debit Card. Opt for the same while making you…",en,0,0,2021-11-17 12:30:47+00:00,0.44166666666666665,0.30833333333333335,Positive
24,"Shopping is fun. And now rewarding too!  
Presenting EMI on IndusInd Bank Debit Card. Opt for the same while making… https://t.co/s2kDfbuvNq",en,1,1,2021-11-17 12:30:00+00:00,0.44166666666666665,0.30833333333333335,Positive
25,"IndusInd Bank launches ‘Indus Merchant Solutions’, a one-stop mobile app for merchants

#InduslandBank #HDFCLIFE… https://t.co/HGkQypxqo3",en,0,0,2021-11-17 12:30:00+00:00,0.0,0.0,Neutral
26,"#INDUSIND BANK: BANK LAUNCHES 'INDUS MERCHANT SOLUTIONS', A ONE-STOP MOBILE APP FOR MERCHANTS

#Nifty #BankNifty… https://t.co/ADXNDEC09J",en,0,1,2021-11-17 12:19:18+00:00,0.0,0.0,Neutral
27,"@datta_arvind Partially agree, pressure of delivering every Q sometimes turn good company to average, we have many… https://t.co/wETur5Dsij",en,2,0,2021-11-17 12:07:24+00:00,0.43333333333333335,0.15,Positive
28,"RT @sharadmishraa: As told yesterday 16th NOV for today..

Perfect bounce in bank nifty ..

data shows move upto 38570-75 is intact..

SELL…",en,0,0,2021-11-17 11:15:35+00:00,1.0,1.0,Positive
29,"IndusInd Bank launches one-stop mobile app for merchants;
Stock ends over 1% up | SSFEED
Currently, the app is avai… https://t.co/ARec2zrgD1",en,0,0,2021-11-17 11:14:24+00:00,0.4,0.0,Neutral
30,IndusInd Bank launches one-stop mobile app for merchants; Stock ends over 1% up https://t.co/VY3TlsfrMl,en,0,0,2021-11-17 11:09:05+00:00,0.0,0.0,Neutral
31,"When did IndusInd  bank change url?? @MyIndusIndBank  @AddlCPCrimesHyd @CyberCrimeshyd
""User Account will be block… https://t.co/hk5BwLdPWr",en,0,0,2021-11-17 11:03:21+00:00,0.0,0.0,Neutral
32,RT @dcciofficial: IndusInd Bank Nagesh Trophy National T20 Cricket Tournament for the Blind 2021-22 from 16th – 25th November 2021. @BCCI @…,en,0,0,2021-11-17 10:31:37+00:00,0.6666666666666666,-0.5,Negative
33,RT @blind_cricket: The @blind_cricket in association with @SamarthanamTFTD inaugurated the 4th Edition of  IndusInd bank Nagesh Trophy Cric…,en,0,0,2021-11-17 10:30:57+00:00,0.0,0.0,Neutral
34,"@MyIndusIndBank launches Indus Merchant Solutions app
The app, available for current account holders of the bank, w… https://t.co/oG2FfBd9LK",en,0,0,2021-11-17 10:14:19+00:00,0.4,0.2,Positive
35,"@BankIndusind 
@RBI
@jagograhakjago 
 Grievance against IndusInd Bank  - Case ID:14645874:
1. Card upgraded to sign… https://t.co/ARwXxDbqVy",en,0,0,2021-11-17 10:07:50+00:00,0.0,0.0,Neutral
36,@syedjawdhath @RohitTuli84 @DiptenduGhosh16 @advvsj @fight_bank @jayaprabhu121 @DashrathRabar16 @Nikchat2020… https://t.co/Wsn8h9Pgv9,en,1,0,2021-11-17 09:50:25+00:00,0.0,0.0,Neutral
37,@SubhadipNandy16 Another fraud reported in Indusind Bank? Any view?,en,0,0,2021-11-17 09:37:57+00:00,0.0,0.0,Neutral
38,"RT @Burnol_Guy: @itsShilpiS @Mumbaimetrofan @stellar_naveen @barbiernd7 Also add
SRF
IndusInd Bank",en,0,0,2021-11-17 08:44:59+00:00,0.0,0.0,Neutral
39,"RT @idesibanda: @FinMedium @datta_arvind @nid_rockz Customer Complaint per branch ratio for some major banks - 

RBL - 6.85
KOTAK - 3.29
HD…",en,0,0,2021-11-17 08:37:47+00:00,0.35,-0.11875,Negative
40,"@MyIndusIndBank Dear Sir, I called IndusInd Bank customer care and talked to them, they said that the details of su… https://t.co/F6PTpk4PZo",en,0,0,2021-11-17 08:35:11+00:00,0.0,0.0,Neutral
