,tweet,language,likes,retweets,datetime,Subjectivity,Polarity,Analysis
42,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 20:07:09+00:00,0.7333333333333334,0.9583333333333334,Positive
43,"@IceColdR6 Why is the cat playing Chinese CoD, this is a LEGO Star Wars: TCS only household",en,0,0,2021-11-16 20:06:31+00:00,0.5,0.0,Neutral
44,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 20:05:09+00:00,0.7333333333333334,0.9583333333333334,Positive
45,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 20:03:42+00:00,0.7333333333333334,0.9583333333333334,Positive
46,The area of greatest concern among #banks and credit unions was the ability to augment humans with #AI and #robotic… https://t.co/Qi1QYMeVp8,en,0,0,2021-11-16 20:03:26+00:00,1.0,1.0,Positive
48,#HybridWork and the #HybridWorkplace are absolutely the future for many organizations.  I've been told by more than… https://t.co/tT3ISUim6o,en,0,0,2021-11-16 20:03:00+00:00,0.50625,0.3,Positive
51,"NETBET Casino Upto 500 free spins
New players, £10+ deposit required,
no e-wallets/prepaid cards,40x Playthrough
TC… https://t.co/clPJEREmWa",en,0,0,2021-11-16 20:01:07+00:00,0.6272727272727273,0.2681818181818182,Positive
52,OMG rounded corners pala yung tcs https://t.co/lYH9sKOTNe,en,0,0,2021-11-16 20:00:52+00:00,0.0,0.0,Neutral
55,"RT @Pickswise: Have a bad beat from this past weekend? Lose a bet in the final seconds? 🤢

Retweet this and reply with a picture of your ti…",en,0,0,2021-11-16 20:00:20+00:00,0.6388888888888888,-0.3166666666666666,Negative
57,RT @GilesElectrical: Would you like to be the winner of a wonderful #RobertsRadio Revival Petite DAB Radio? Enter our #prizedraw now to be…,en,0,0,2021-11-16 19:59:45+00:00,1.0,1.0,Positive
58,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:59:15+00:00,0.7333333333333334,0.9583333333333334,Positive
60,"If you’re experiencing an urgent export-related issue, you need fast support. The newly launched @TCS_SDC  Exporter… https://t.co/7lydj79ckg",en,0,0,2021-11-16 19:58:35+00:00,0.5272727272727272,0.16818181818181818,Positive
61,"@Arkas_1 @greekcitytimes If a council was to put the greek flag next to the cyp one, TCs, like they have in the pas… https://t.co/5pJvZZncen",en,0,0,2021-11-16 19:58:18+00:00,0.0,0.0,Neutral
62,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:57:21+00:00,0.7333333333333334,0.9583333333333334,Positive
65,"RT @AnyBodyCanFly: My watchlist for IT aka Technology sector

~ TCS
~ Sasken
~ Datamatics
~ Mastek
~ EClerx
~ Aurionpro Solutions
~ HGS

Th…",en,0,0,2021-11-16 19:55:19+00:00,0.0,0.0,Neutral
68,@SHOUTYCAPZ @nickhalebi @UKChange The Coup didn't touch a single Turk for 6 days and was on the brink of collapse.… https://t.co/2iyBR6QwrN,en,0,0,2021-11-16 19:53:17+00:00,0.21428571428571427,-0.07142857142857142,Negative
69,"RT @323Lions: 🏀Trinity Christian Lady Lions Basketball
🆚Lubbock Titans
📅Today, November 16
⏲️ 6:00pm
📌TCS Lions' Den
🖥️Live-Stream: https:/…",en,0,0,2021-11-16 19:52:59+00:00,0.0,0.0,Neutral
70,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:51:46+00:00,0.7333333333333334,0.9583333333333334,Positive
71,"RT @WhoCommunity: Filming for Episode 12 of DW:TCS is complete!

Time for the edit! https://t.co/4pa1mAFTZu",en,0,0,2021-11-16 19:50:59+00:00,0.4,0.15625,Positive
72,"Filming for Episode 12 of DW:TCS is complete!

Time for the edit! https://t.co/4pa1mAFTZu",en,11,1,2021-11-16 19:50:29+00:00,0.4,0.15625,Positive
73,"RT @Xpheno_: ""Towards the end of CY’21, we will encourage our associates to return to offices, at least initially, before we switch to the…",en,0,0,2021-11-16 19:50:14+00:00,0.2,-0.15,Negative
76,@PostyOfficial @Alistair_McF for me as a solo.... outer tcs are the only way to protect from zergs and at the same… https://t.co/CscyW9jx4v,en,0,0,2021-11-16 19:47:29+00:00,1.0,0.0,Neutral
77,"RT @Pickswise: Have a bad beat from this past weekend? Lose a bet in the final seconds? 🤢

Retweet this and reply with a picture of your ti…",en,0,0,2021-11-16 19:47:28+00:00,0.6388888888888888,-0.3166666666666666,Negative
80,"RT @connectgurmeet: Started stock SIP in Infosys and TCS around 8-9 years back. 

The dividend now exceeds my total SIP contribution for th…",en,0,0,2021-11-16 19:46:55+00:00,0.375,0.0,Neutral
81,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:46:31+00:00,0.7333333333333334,0.9583333333333334,Positive
82,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:46:15+00:00,0.7333333333333334,0.9583333333333334,Positive
85,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:45:05+00:00,0.7333333333333334,0.9583333333333334,Positive
87,@AubreyVoboril @Moberner3 if you need a catcher for your new pitchers.  I will be playing in Southern California th… https://t.co/nc0BHkcX0s,en,0,0,2021-11-16 19:39:51+00:00,0.22727272727272727,0.06818181818181818,Positive
88,"RT @peero007: My Tweet don enter The Comment Section (TCS) for IG.
Can I add content creator and influencer to my bio and CV now? 😏",en,0,0,2021-11-16 19:39:43+00:00,0.0,0.0,Neutral
90,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:38:18+00:00,0.7333333333333334,0.9583333333333334,Positive
91,SVT oty tcs already arrived at JP address ! https://t.co/lV2wpAd0zx,en,0,0,2021-11-16 19:37:44+00:00,0.0,0.0,Neutral
92,"RT @AnyBodyCanFly: My watchlist for IT aka Technology sector

~ TCS
~ Sasken
~ Datamatics
~ Mastek
~ EClerx
~ Aurionpro Solutions
~ HGS

Th…",en,0,0,2021-11-16 19:36:53+00:00,0.0,0.0,Neutral
94,REACH (Realizing Educational Achievement Can Happen)Scholarship Program this morning at MPMS @ TCS. These 4 scholar… https://t.co/HMq0PW53lu,en,1,0,2021-11-16 19:36:33+00:00,0.25,0.25,Positive
95,Please consider watching us this weekend TCS Don B SC @Byrne_Cristina @CoachRayNoelte @UCSBcoach @Christianconr15… https://t.co/YnUcrU2st7,en,0,0,2021-11-16 19:36:10+00:00,0.0,0.0,Neutral
96,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:36:02+00:00,0.7333333333333334,0.9583333333333334,Positive
97,@landenghamm @dadbodcarlsberg @mrr8der34 @oddinsights_tcs Glad you two can circle jerk.,en,0,0,2021-11-16 19:35:54+00:00,1.0,0.5,Positive
98,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:35:44+00:00,0.7333333333333334,0.9583333333333334,Positive
99,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:35:28+00:00,0.7333333333333334,0.9583333333333334,Positive
0,"RT @LaRedouteUK: It's Friday Giveaway time again!

This week you have a chance to win* one of these beautiful console tables!

Let us know…",en,0,0,2021-11-17 20:07:58+00:00,0.7,0.9,Positive
1,"RT @LaRedouteUK: It's Friday Giveaway time again!

This week you have a chance to win* one of these beautiful console tables!

Let us know…",en,0,0,2021-11-17 20:07:51+00:00,0.7,0.9,Positive
2,"RT @Varunsanam1: Next stop for @nasscom in #Canada 

@ventureLABca in the #York region, 3rd largest technology center in #Ontario 

#Ventur…",en,0,0,2021-11-17 20:07:38+00:00,0.03333333333333333,-0.03333333333333333,Negative
4,"RT @LaRedouteUK: It's Friday Giveaway time again!

This week you have a chance to win* one of these beautiful console tables!

Let us know…",en,0,0,2021-11-17 20:07:15+00:00,0.7,0.9,Positive
8,"We are hiring!  TCS is seeking a Senior Intellectual Property Manager. Follow the link to learn more and apply. 

https://t.co/voIROHHfvh",en,0,0,2021-11-17 20:04:45+00:00,0.45,0.4,Positive
9,A warm welcome to both @_gernge and @Ruben_Fro who each sold their Genesis pieces for 10 ETH last week. @_gernge so… https://t.co/Ts236qlJ7a,en,0,0,2021-11-17 20:03:43+00:00,0.5222222222222223,0.4666666666666666,Positive
11,"Meet kind and caring students, teachers, and parents at TCS. Check out @TCSBears Virtual Open House Nov. 20, 9:30-1… https://t.co/hSpSMsmyP1",en,0,0,2021-11-17 20:01:35+00:00,0.7,0.3,Positive
13,RT @GilesElectrical: Would you like to be the winner of a wonderful #RobertsRadio Revival Petite DAB Radio? Enter our #prizedraw now to be…,en,0,0,2021-11-17 19:53:28+00:00,1.0,1.0,Positive
16,@Againstreserva @TCS @C_P_Gurnani @exl_service @RohitKapoorEXL @RishadPremji @Infosys What is the name of your comp… https://t.co/lJhr2AkeGk,en,0,0,2021-11-17 19:49:45+00:00,0.0,0.0,Neutral
17,RT @sahneydeepak: Now buying RIL N TCS out Yr stops n bought Gati,en,0,0,2021-11-17 19:49:41+00:00,0.0,0.0,Neutral
18,RT @TonyrefailST: Year 5 we are so proud of the effort you are showing in your STEM lessons. Da Iawn! @TCS_Y5 @tonmiddleschool https://t.co…,en,0,0,2021-11-17 19:48:57+00:00,1.0,1.0,Positive
19,@Againstreserva @TCS @C_P_Gurnani @exl_service @RohitKapoorEXL @RishadPremji @Infosys If you don't embrace remote w… https://t.co/snpD178ROI,en,0,0,2021-11-17 19:48:22+00:00,0.2,-0.1,Negative
21,"RT @LaRedouteUK: It's Friday Giveaway time again!

This week you have a chance to win* one of these beautiful console tables!

Let us know…",en,0,0,2021-11-17 19:47:22+00:00,0.7,0.9,Positive
22,RT @YorkLink: @Varunsanam1 @nasscom @ventureLABca @Toronto_Global @TCS_SDC @NASSCOMGTD @TradeTeamIndia @KennethHKWong1 @investontario @ONgo…,en,0,0,2021-11-17 19:46:59+00:00,0.0,0.0,Neutral
24,"@Againstreserva @TCS @C_P_Gurnani @exl_service @RohitKapoorEXL @RishadPremji @Infosys hello, looks like u r stuck i… https://t.co/HERe3MMkMP",en,0,0,2021-11-17 19:46:42+00:00,0.0,0.0,Neutral
26,"Diversity in thought is critical to problem solving at work, according to astronaut Mike Massimino. At TCS today,… https://t.co/v4qw6VkGsL",en,0,0,2021-11-17 19:45:04+00:00,0.8,0.0,Neutral
30,RT @NSE_Latchmere: #LocoProfile 33112. Like most of my 33/1s this is converted from the latest version Heljan 33/0 for the correct shape. P…,en,0,0,2021-11-17 19:41:18+00:00,0.7,0.5,Positive
31,"@Amb_TCS It's like $9 USD, it's the lowest price it'll be for a while, it's all worth it for Rory Mancer in the long run",en,0,0,2021-11-17 19:41:10+00:00,0.25,0.125,Positive
33,"RT @TECHNATIONca: Our sincere thanks to our Digital Marketplace National Partners &amp; Advisory Council @Appian, @Bell, @CGI_Canada1, @CIOStra…",en,0,0,2021-11-17 19:40:23+00:00,0.2333333333333333,0.2333333333333333,Positive
34,"RT @LaRedouteUK: It's Friday Giveaway time again!

This week you have a chance to win* one of these beautiful console tables!

Let us know…",en,0,0,2021-11-17 19:40:05+00:00,0.7,0.9,Positive
36,RT @YorkLink: @Varunsanam1 @nasscom @ventureLABca @Toronto_Global @TCS_SDC @NASSCOMGTD @TradeTeamIndia @KennethHKWong1 @investontario @ONgo…,en,0,0,2021-11-17 19:38:54+00:00,0.0,0.0,Neutral
39,"RT @GenAssets: Oracle’s client numbers are the tip of the iceberg here.

@Oracle partners w. basically all of the world’s largest advisory/…",en,0,0,2021-11-17 19:37:55+00:00,0.0,0.0,Neutral
40,RT @ZemoRL: Unfortunately there was a lot of miscommunication and misunderstandings. Apparently i will after the Contract with Lostik expir…,en,0,0,2021-11-17 19:37:39+00:00,0.675,-0.225,Negative
41,RT @YorkLink: @Varunsanam1 @nasscom @ventureLABca @Toronto_Global @TCS_SDC @NASSCOMGTD @TradeTeamIndia @KennethHKWong1 @investontario @ONgo…,en,0,0,2021-11-17 19:37:29+00:00,0.0,0.0,Neutral
43,RT @YorkLink: @Varunsanam1 @nasscom @ventureLABca @Toronto_Global @TCS_SDC @NASSCOMGTD @TradeTeamIndia @KennethHKWong1 @investontario @ONgo…,en,0,0,2021-11-17 19:36:01+00:00,0.0,0.0,Neutral
44,@Varunsanam1 @nasscom @ventureLABca @Toronto_Global @TCS_SDC @NASSCOMGTD @TradeTeamIndia @KennethHKWong1… https://t.co/PhWnScu2ak,en,3,4,2021-11-17 19:35:50+00:00,0.0,0.0,Neutral
45,@Shulgunter @arts_tcs @tonmiddleschool Totally agree Mrs G 😊,en,1,0,2021-11-17 19:34:50+00:00,0.75,0.0,Neutral
47,"Java Developer | TCS https://t.co/pvb1RbXX2G 
Hi ,

Please apply the job by clicking below link.… https://t.co/uziwNHAkJg",en,0,0,2021-11-17 19:33:50+00:00,0.0,0.0,Neutral
48,"@arts_tcs @tonmiddleschool I walked out with Miss from school today, we have fabulous pupils and it really put a smile on our faces",en,2,0,2021-11-17 19:32:49+00:00,0.43333333333333335,0.30000000000000004,Positive
50,"RT @LaRedouteUK: It's Friday Giveaway time again!

This week you have a chance to win* one of these beautiful console tables!

Let us know…",en,0,0,2021-11-17 19:29:21+00:00,0.7,0.9,Positive
51,"RT @LaRedouteUK: It's Friday Giveaway time again!

This week you have a chance to win* one of these beautiful console tables!

Let us know…",en,0,0,2021-11-17 19:29:14+00:00,0.7,0.9,Positive
53,"RT @CA_HarshilSHETH: Less than 60 days for TAR i.e 15-1 (uploading started just last week On ITPortal)

Also Compliances like
3B+1 M/Q
non…",en,0,0,2021-11-17 19:28:10+00:00,0.06666666666666667,-0.08333333333333333,Negative
54,"RT @Kirisam43550206: can sell yuna with csi tcs set

dm me nalang if interesed

🏷 wts lfb itzy ph yuna 1st gen first generation pc photocar…",en,0,0,2021-11-17 19:27:19+00:00,0.3333333333333333,0.25,Positive
57,RT @broken_rhi: I love getting slut shamed by married women with multiple tcs. Sorry I'm not as respectable as you.,en,0,0,2021-11-17 19:24:51+00:00,0.47000000000000003,0.15,Positive
58,"RT @Varunsanam1: Next stop for @nasscom in #Canada 

@ventureLABca in the #York region, 3rd largest technology center in #Ontario 

#Ventur…",en,0,0,2021-11-17 19:22:17+00:00,0.03333333333333333,-0.03333333333333333,Negative
59,"LIVE: Day 1 Keynote: TCS New York City Marathon: Insights on Race Operations, Public Safety and Integrated Security… https://t.co/QUl3JB27ZC",en,0,0,2021-11-17 19:20:49+00:00,0.34040404040404043,0.0909090909090909,Positive
61,RT @hoor_rajpoot1: @_RPG_97 @bwfaa1 @Tcs_12 @1fttr @NQI_9 @P__1e @07smkr @hya_t1 @7ilent_1 @BkJ_0 @ibb258 @frq03 @SHK1512 @4N11_ @IBNS8 @Su…,en,0,0,2021-11-17 19:20:08+00:00,0.0,0.0,Neutral
62,"Next stop for @nasscom in #Canada 

@ventureLABca in the #York region, 3rd largest technology center in #Ontario… https://t.co/xL2TiVDhh6",en,5,2,2021-11-17 19:18:27+00:00,0.03333333333333333,-0.03333333333333333,Negative
63,@PixelsByPink Were all the wide gaps on their own tcs?,en,0,0,2021-11-17 19:17:05+00:00,0.7,0.25,Positive
64,@_RPG_97 @bwfaa1 @Tcs_12 @1fttr @NQI_9 @P__1e @07smkr @hya_t1 @7ilent_1 @BkJ_0 @ibb258 @frq03 @SHK1512 @4N11_… https://t.co/ZgKkYTzLmL,en,3,1,2021-11-17 19:15:09+00:00,0.0,0.0,Neutral
66,"RT @LaRedouteUK: It's Friday Giveaway time again!

This week you have a chance to win* one of these beautiful console tables!

Let us know…",en,0,0,2021-11-17 19:14:44+00:00,0.7,0.9,Positive
73,"RT @LaRedouteUK: It's Friday Giveaway time again!

This week you have a chance to win* one of these beautiful console tables!

Let us know…",en,0,0,2021-11-17 19:07:20+00:00,0.7,0.9,Positive
74,"Webinar Series: Discover sustainable opportunities in European wind energy w/ @TCS_SDC 

Is your company interested… https://t.co/OfjxtMiJVT",en,0,0,2021-11-17 19:05:50+00:00,0.0,0.0,Neutral
75,"RT @LaRedouteUK: It's Friday Giveaway time again!

This week you have a chance to win* one of these beautiful console tables!

Let us know…",en,0,0,2021-11-17 19:02:49+00:00,0.7,0.9,Positive
76,"RT @Game_Stores: A whole Xbox game for R5 only at select Game stores! 🎮 Shop #GameR5Deals today coz when it’s gone, it’s gone! Ts &amp; Cs appl…",en,0,0,2021-11-17 19:02:42+00:00,0.55,-0.20625,Negative
77,"Brice from our accounting team ran his first marathon at the TCS New York Marathon! His finished time was 3:52, whi… https://t.co/In62MkUWzG",en,1,0,2021-11-17 19:02:08+00:00,0.3939393939393939,0.2102272727272727,Positive
78,Interested in tech for social impact? @TCS_NA &amp; @SeedSpot are hosting #PitchforPurpose – a competition for US-based… https://t.co/72pp7qtxWz,en,0,0,2021-11-17 19:01:07+00:00,0.2833333333333333,0.14166666666666666,Positive
79,@ultra where's TCS?,en,0,0,2021-11-17 19:00:24+00:00,0.0,0.0,Neutral
80,New video abstract: Simon Butler introduces the TCS article 'The Philosophy of Bitcoin and the Question of Money'… https://t.co/JwrRbHSZqR,en,1,0,2021-11-17 19:00:02+00:00,0.45454545454545453,0.13636363636363635,Positive
81,RT @GabeMcDonald_: Up in Darlington County this morning to visit with @TCS_football as the Titans prepare for Friday night’s championship s…,en,0,0,2021-11-17 18:57:46+00:00,0.0,0.0,Neutral
82,RT @broken_rhi: I love getting slut shamed by married women with multiple tcs. Sorry I'm not as respectable as you.,en,0,0,2021-11-17 18:56:10+00:00,0.47000000000000003,0.15,Positive
83,"RT @TCTATuscaloosa: The 3rd Annual TCS FCCLA Cupcake Competition winner is ""Apple Pie Cupcake with Cinnamon Cream Frosting"". #tctaROCKS #CT…",en,0,0,2021-11-17 18:55:10+00:00,0.0,0.0,Neutral
84,"RT @tabile_tatana: I think uFNB makafeske ayeke.
 
FNB:-) You have WON R5.00 in the Powerball draw on 16/11/2021. Winnings to be deposited…",en,0,0,2021-11-17 18:52:34+00:00,1.0,0.5,Positive
87,RT @rvaidya2000: Unless handed over to some Co like TCS in passport--this wont work --Max corruption in land registration :)) RT @GirirajOf…,en,0,0,2021-11-17 18:47:06+00:00,1.0,0.5,Positive
88,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-17 18:45:17+00:00,0.7333333333333334,0.9583333333333334,Positive
89,"RT @Tijori1: IT Services industry - Tata Elxsi has the highest operating margins

TCS has higher OPM than many smaller digital players like…",en,0,0,2021-11-17 18:45:08+00:00,0.375,0.1875,Positive
91,RT @TCS_Digital: The area of greatest concern among #banks and credit unions was the ability to augment humans with #AI and #robotic proces…,en,0,0,2021-11-17 18:43:46+00:00,0.6,0.45,Positive
93,@TCS_Smiff_E @Jdawg23274103 @0nly_r6 @InsurgencyGame It’s been wildly inconsistent. I was crashing every 20 mins no… https://t.co/0Ox4x6CyaN,en,1,0,2021-11-17 18:42:29+00:00,0.4,0.1,Positive
94,"RT @TCTATuscaloosa: The 3rd Annual TCS FCCLA Cupcake Competition winner is ""Apple Pie Cupcake with Cinnamon Cream Frosting"". #tctaROCKS #CT…",en,0,0,2021-11-17 18:41:53+00:00,0.0,0.0,Neutral
95,"RT @TCTATuscaloosa: You wanted to know the winners of the 2021 Cupcake Challenge, @TCSBoardofEd and here they are, the TCTA representatives…",en,0,0,2021-11-17 18:41:38+00:00,0.0,0.0,Neutral
96,"@caniravkaria 2,4 and 5 holding tightly since years and adding on dips without listening to noise.... Forever fan o… https://t.co/6GuOkLBCS7",en,1,0,2021-11-17 18:41:31+00:00,0.2857142857142857,-0.17857142857142858,Negative
97,Audiences will be comforted that we still have many covid safety measures in place and for most of the season we wi… https://t.co/sE1cPLK5Xi,en,0,0,2021-11-17 18:40:00+00:00,0.5,0.5,Positive
