,tweet,language,likes,retweets,datetime,Subjectivity,Polarity,Analysis
36,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 19:01:26+00:00,0.55,0.6,Positive
37,Tell Big Pharma to take their child-stunting antineoplastic chemicals and shove them where the sun don't shine. https://t.co/9XFYWxSYJl,en,0,0,2021-11-15 17:35:21+00:00,0.1,0.0,Neutral
38,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 17:30:58+00:00,0.55,0.6,Positive
39,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 17:08:01+00:00,0.55,0.6,Positive
40,"RT @CNBCTV18Live: Sun Pharma: DCGI) reviewing clinical data of #molnupiravir for treatment of COVID in adults in India. 

Co has signed a n…",en,0,0,2021-11-15 16:58:35+00:00,0.0,0.0,Neutral
42,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 14:36:49+00:00,0.55,0.6,Positive
43,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 14:30:05+00:00,0.55,0.6,Positive
44,@White_Hole_Sun @ScottDChegg @normalgirl1980 @sparxesparks @Anne_Marie_2 @beverleyturner @JeremyVineOn5 my parents… https://t.co/J8WblxVKGj,en,0,0,2021-11-15 14:24:30+00:00,0.0,0.0,Neutral
45,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 14:18:56+00:00,0.55,0.6,Positive
46,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 14:18:47+00:00,0.55,0.6,Positive
47,"On the occasion of Children's Day, Sun Pharma organized a drawing painting competition for children on 15 Nov 2021.… https://t.co/t0oeguH2vA",en,1,0,2021-11-15 14:06:45+00:00,0.0,0.0,Neutral
48,@tomb1803 @White_Hole_Sun @sparxesparks @Anne_Marie_2 @beverleyturner @JeremyVineOn5 Funny I was just about to say… https://t.co/UEDGsIC4LJ,en,1,0,2021-11-15 13:59:28+00:00,1.0,0.25,Positive
49,@normalgirl1980 @White_Hole_Sun @sparxesparks @Anne_Marie_2 @beverleyturner @JeremyVineOn5 big pharma can be made u… https://t.co/fkrYZNRYlj,en,0,0,2021-11-15 13:56:35+00:00,0.1,0.0,Neutral
50,"•The sun heals: sunscreen kills.
•Animal fat heals: vegetable fat kills.
•Pasture raised animals heal: Beyond Meat… https://t.co/D3TFYA95Jy",en,0,0,2021-11-15 13:50:19+00:00,0.0,0.0,Neutral
51,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 13:47:13+00:00,0.55,0.6,Positive
52,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 13:34:24+00:00,0.55,0.6,Positive
53,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 13:31:09+00:00,0.55,0.6,Positive
54,"RT @CNBCTV18Live: #2QWithCNBCTV18 | Citi has a Buy call on Sun Pharma, target is raised to ₹1,000 https://t.co/wFFTqMb5Ty",en,0,0,2021-11-15 13:30:37+00:00,0.0,0.0,Neutral
55,"@sankha_shubhra I think it's still not late to invest in pharma stocks sir

Make hay while sun shines 🙃",en,1,0,2021-11-15 13:28:14+00:00,0.6,0.15,Positive
56,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 13:09:52+00:00,0.55,0.6,Positive
57,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:55:05+00:00,0.55,0.6,Positive
58,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:53:54+00:00,0.55,0.6,Positive
59,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:45:36+00:00,0.55,0.6,Positive
60,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:43:10+00:00,0.55,0.6,Positive
61,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:41:47+00:00,0.55,0.6,Positive
62,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:41:45+00:00,0.55,0.6,Positive
63,"RT @PankajT03: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%…",en,0,0,2021-11-15 12:41:43+00:00,0.55,0.6,Positive
64,"Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharm… https://t.co/1VAX62rmnz",en,0,1,2021-11-15 12:41:18+00:00,0.55,0.6,Positive
65,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:40:37+00:00,0.55,0.6,Positive
66,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:40:16+00:00,0.55,0.6,Positive
67,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:39:38+00:00,0.55,0.6,Positive
68,"Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharm… https://t.co/vNc4huqagW",en,137,29,2021-11-15 12:38:41+00:00,0.55,0.6,Positive
69,"RT @BigBreakingNow: IRCTC Block Deals
https://t.co/Pdqefe86q5

ITC Block Deals
https://t.co/8UhTKVb7RU

Reliance Industries Block Deals
htt…",en,0,0,2021-11-15 12:27:42+00:00,0.0,0.0,Neutral
70,"This Thursday! Join us on November 18, in-person or online, for an exclusive informational session with @sparcltd e… https://t.co/2RsS2XV4qo",en,1,0,2021-11-15 12:07:00+00:00,0.0,0.0,Neutral
71,"@EricRWeinstein Oh, the group that complains about snowflakes is melting. How ironic. He could've just been vaccina… https://t.co/ENcZNRjmxX",en,0,0,2021-11-15 11:50:15+00:00,0.9,0.2,Positive
72,"Sun Pharma to introduce Molnupiravir licensed from MSD and Ridgeback - https://t.co/KPiNtls9Ux...
https://t.co/KPiNtls9Ux",en,1,0,2021-11-15 11:46:59+00:00,0.0,0.0,Neutral
75,"@Princeks235 Hi Prince, thank you for your interest in working with us. You can find about the available job opport… https://t.co/DISw53fjAO",en,0,0,2021-11-15 09:21:09+00:00,0.4,0.4,Positive
77,Sun Pharma Geared to Introduce Molnupiravir https://t.co/EJ96JPA9Nk,en,0,0,2021-11-15 09:09:02+00:00,0.0,0.0,Neutral
78,"RT @AarHospital: Thank you, to all the sponsors who took the time to join us as we marked World Diabetes Day with a free medical camp.
@Sun…",en,0,0,2021-11-15 08:21:43+00:00,0.4666666666666666,0.16666666666666666,Positive
79,"Good News.
Hearty Congratulations to all in Sun Pharma! https://t.co/oAU1PBgs9q",en,0,0,2021-11-15 08:15:17+00:00,0.6000000000000001,0.875,Positive
81,"RT @AarHospital: Thank you, to all the sponsors who took the time to join us as we marked World Diabetes Day with a free medical camp.
@Sun…",en,0,0,2021-11-15 07:24:45+00:00,0.4666666666666666,0.16666666666666666,Positive
82,"RT @AarHospital: Thank you, to all the sponsors who took the time to join us as we marked World Diabetes Day with a free medical camp.
@Sun…",en,0,0,2021-11-15 07:11:42+00:00,0.4666666666666666,0.16666666666666666,Positive
83,"RT @AarHospital: Thank you, to all the sponsors who took the time to join us as we marked World Diabetes Day with a free medical camp.
@Sun…",en,0,0,2021-11-15 07:11:06+00:00,0.4666666666666666,0.16666666666666666,Positive
84,"Thank you, to all the sponsors who took the time to join us as we marked World Diabetes Day with a free medical cam… https://t.co/QVF7pEeAQ5",en,12,4,2021-11-15 07:09:25+00:00,0.4666666666666666,0.16666666666666666,Positive
85,"Nifty #pharma stocks looking good for short term as like lupin, sun pharma, glenmark, biocon",en,0,0,2021-11-15 05:26:16+00:00,0.45000000000000007,0.35,Positive
86,"RT @anu_financial: Benchmark indices are holding on to their gains in morning deals with ITC, Kotak Bank, Sun Pharma, Asian Paints, and Pow…",en,0,0,2021-11-15 05:19:28+00:00,0.0,0.0,Neutral
87,"Benchmark indices are holding on to their gains in morning deals with ITC, Kotak Bank, Sun Pharma, Asian Paints, an… https://t.co/uzFkA2RlN6",en,0,1,2021-11-15 05:19:23+00:00,0.0,0.0,Neutral
88,"Today Belongs to Pharma
this,Glenmark,Biocon,Sun pharma
All look extremely strong
Every Intra day dip being bought https://t.co/auJjSpWXQk",en,1,0,2021-11-15 05:11:49+00:00,0.7333333333333333,0.4333333333333333,Positive
89,"Nifty Pharma  index up by 1% and  is the top sectoral gainer led by Biocon, NatcoPharma, Laurus Labs and Sun Pharma… https://t.co/a3AO4JVJxq",en,0,0,2021-11-15 05:10:33+00:00,0.5,0.5,Positive
90,"Benchmark indices are holding on to their gains in morning deals with ITC, Kotak Bank, Sun Pharma, Asian Paints, an… https://t.co/kI9lwQqlOE",en,2,0,2021-11-15 05:05:33+00:00,0.0,0.0,Neutral
91,"SUN PHARMA CAN SEE LEVELS OF 900+

@CNBCTV18Live @CNBCTV18News @CNBC_Awaaz @ZeeBusiness @ETNowSwadesh @ETMarkets",en,4,0,2021-11-15 04:39:23+00:00,0.0,0.0,Neutral
92,"Markets gain momentum; Sensex regains 61k, Nifty 50 around 18,200; Bank, Consumer Durables outperform; ITC, Asian P… https://t.co/nojWD0iovS",en,1,0,2021-11-15 04:36:24+00:00,0.0,0.0,Neutral
93,"Sun Pharma: Entry is Once the trend line is breached on close basis, time frame 75 min or 3 hours… first resistance… https://t.co/vpPYW4ZiLs",en,6,0,2021-11-15 03:27:30+00:00,0.3333333333333333,0.25,Positive
94,"@Deishma In which category it is falling.... Yesbank, DHFL vs infy, Sun pharma.... Then tracking, averaging... Look… https://t.co/gEDb85ASPr",en,1,0,2021-11-15 03:26:11+00:00,0.0,0.0,Neutral
95,"RT @Arunstockguru: Traits of Major companies:

Hdfc Bank: Consistency
ITC: Patience
Sun Pharma: Confusion
Bajaj Finance: Never ending growt…",en,0,0,2021-11-15 03:11:58+00:00,0.5,0.0625,Positive
0,"@White_Hole_Sun Real world study, no Pharma influence..Conneticut say practically everyone working in care is fully… https://t.co/MpwlVX46CD",en,1,0,2021-11-17 20:04:12+00:00,0.30000000000000004,0.2,Positive
1,"RT @CyberBulgakov: @LoFiRepublican From Sun Tzu's ""The Art of War"": 

""Wise men know that if you wage war against drugs, you should concent…",en,0,0,2021-11-17 19:57:54+00:00,0.9,0.7,Positive
2,"RT @CyberBulgakov: @LoFiRepublican From Sun Tzu's ""The Art of War"": 

""Wise men know that if you wage war against drugs, you should concent…",en,0,0,2021-11-17 19:16:08+00:00,0.9,0.7,Positive
4,"@LoFiRepublican From Sun Tzu's ""The Art of War"": 

""Wise men know that if you wage war against drugs, you should co… https://t.co/yaOuZA7sLc",en,81,2,2021-11-17 18:09:39+00:00,0.9,0.7,Positive
5,"RT @abhymurarka: @soicfinance I am not as deep in pharma, but this is good honest book on the making of Sun Pharma. https://t.co/HHY485RlM5",en,0,0,2021-11-17 17:23:16+00:00,0.6333333333333333,0.4333333333333333,Positive
6,"@brahmachary Do. Sun pharma CMP 791, SL 750. Lets see.",en,0,0,2021-11-17 17:15:06+00:00,0.0,0.0,Neutral
7,"RT @DHealthMaster: Sun Pharma to introduce Molnupiravir in India
 #DCGI #MHRA #Molnupiravir #SunPharma #USFDA

https://t.co/XexHLbI3Tb",en,0,0,2021-11-17 16:52:09+00:00,0.0,0.0,Neutral
8,@Marc_Veld @Doc_Box I don't think we need a booster. There are already memory cells present in our body from the fi… https://t.co/4bsHKNGIyF,en,0,0,2021-11-17 16:39:45+00:00,0.0,0.0,Neutral
9,"Sun Pharma to introduce Molnupiravir in India
 #DCGI #MHRA #Molnupiravir #SunPharma #USFDA

https://t.co/XexHLbI3Tb",en,0,1,2021-11-17 16:37:01+00:00,0.0,0.0,Neutral
10,"@soicfinance I am not as deep in pharma, but this is good honest book on the making of Sun Pharma. https://t.co/HHY485RlM5",en,37,1,2021-11-17 15:17:58+00:00,0.6333333333333333,0.4333333333333333,Positive
11,"@murray_sfcm1969 @joshuagdsmith92 @GMB LFC social media who loves fascism, Big Pharma and Boris? I bet you buy The Sun,",en,0,0,2021-11-17 14:59:40+00:00,0.08333333333333334,0.016666666666666666,Positive
12,"RT @SanaSecurities: Why LIC IPO is systematically important for Indian stock markets?
LIC owns close to 300 listed companies most of them b…",en,0,0,2021-11-17 14:57:16+00:00,0.75,0.45,Positive
13,@White_Hole_Sun Yes and anti biotic failure leading to super bugs was driven by big Pharma bribing gp’s to prescrib… https://t.co/BxpvbfaB3e,en,2,0,2021-11-17 13:14:31+00:00,0.35555555555555557,0.005555555555555536,Positive
14,"Dr. Reddy's Laboratories (down 1.2%), Laurus Labs (down 1.16%), Sun Pharmaceutical Industries (down 1.15%), Natco P… https://t.co/QaooKFmCKZ",en,1,0,2021-11-17 12:18:03+00:00,0.2888888888888889,-0.15555555555555559,Negative
15,"@SunPharma_Live to launch #Molnupiravir under brand name #Molxvir
https://t.co/kTBNYXkISi
@BSI_social 
#sunpharma… https://t.co/ri9Aa8hvnH",en,2,0,2021-11-17 09:54:51+00:00,0.0,0.0,Neutral
16,@Cipla_Global Thanks for pretending about my concern it's been 3 weeks and yet no response never realised that Rs 6… https://t.co/DbjPbCoj1D,en,0,0,2021-11-17 09:52:08+00:00,0.2,0.2,Positive
17,"Why LIC IPO is systematically important for Indian stock markets?
LIC owns close to 300 listed companies most of th… https://t.co/oXQ9pKtYDX",en,55,1,2021-11-17 06:43:27+00:00,0.75,0.45,Positive
18,"RT @kktotlani: latest:As focus shifts to Covid pills,Indian cos eye affordable antiviral medicine
With focus shifting to the treatment of C…",en,0,0,2021-11-17 03:18:13+00:00,0.0,0.0,Neutral
19,"RT @kktotlani: latest:As focus shifts to Covid pills,Indian cos eye affordable antiviral medicine
With focus shifting to the treatment of C…",en,0,0,2021-11-17 03:15:58+00:00,0.0,0.0,Neutral
20,"RT @ishaanmeet: Poonawalla Fincorp: 
Promoter Rising Sun Holdings bought 1.24 crore shares (1.62%) at Rs 201.5 per share. Microfirm Capital…",en,0,0,2021-11-17 03:12:01+00:00,0.0,0.0,Neutral
21,"RT @ishaanmeet: Poonawalla Fincorp: 
Promoter Rising Sun Holdings bought 1.24 crore shares (1.62%) at Rs 201.5 per share. Microfirm Capital…",en,0,0,2021-11-17 03:07:27+00:00,0.0,0.0,Neutral
22,"Poonawalla Fincorp: 
Promoter Rising Sun Holdings bought 1.24 crore shares (1.62%) at Rs 201.5 per share. Microfirm… https://t.co/sv9o1qJtIn",en,12,2,2021-11-17 03:07:09+00:00,0.0,0.0,Neutral
23,"RT @kktotlani: latest:As focus shifts to Covid pills,Indian cos eye affordable antiviral medicine
With focus shifting to the treatment of C…",en,0,0,2021-11-17 02:44:00+00:00,0.0,0.0,Neutral
24,"latest:As focus shifts to Covid pills,Indian cos eye affordable antiviral medicine
With focus shifting to the treat… https://t.co/rGTaQB0qN8",en,5,4,2021-11-17 02:40:31+00:00,0.0,0.0,Neutral
25,"@bill072206 @MSNBC @MaddowBlog Lol, nah, U dont believe in science. U believe in men have periods and suddenly beco… https://t.co/oL6RGjETdK",en,1,0,2021-11-16 23:59:59+00:00,0.6,0.4,Positive
26,"@MetroUK He can stick his jabs where the sun don't shine.3 weeks to flatten the curve,2 shots and everyone is safe.… https://t.co/TBNaVTshbV",en,0,0,2021-11-16 23:57:26+00:00,0.0,0.0,Neutral
27,"... continued

thread of all power-cut incidents.

Location : Pratham Upavan Feeder (Sun pharma road)

Power-cut #6… https://t.co/cDjbUo8BJI",en,0,0,2021-11-16 21:42:43+00:00,0.0,0.0,Neutral
28,"RT @swahilipothub: Ongoing  Diabetes And Hypertension Screening At Koblenz  Hall  Mombasa. Come Through #WorldDiabetesDay2021 
 @KenyaRedCr…",en,0,0,2021-11-16 20:37:34+00:00,0.0,0.0,Neutral
29,"RT @swahilipothub: Ongoing  Diabetes And Hypertension Screening At Koblenz  Hall  Mombasa. Come Through #WorldDiabetesDay2021 
 @KenyaRedCr…",en,0,0,2021-11-16 20:37:14+00:00,0.0,0.0,Neutral
30,"@amberissmiling @JedediahBila Wrong! Creepy Joe Biden did: 
https://t.co/xSe7wTX9Af

Now stop being Big Pharma's bitch and lying.",en,0,0,2021-11-16 20:30:23+00:00,0.6666666666666666,-0.375,Negative
31,"#Primox (#GenericNortriptyline tablets) is used for treating symptoms of #depression, chronic neuropathic pain and… https://t.co/2Say6WzTAB",en,0,0,2021-11-16 20:15:51+00:00,0.0,0.0,Neutral
32,"RT @swahilipothub: Ongoing  Diabetes And Hypertension Screening At Koblenz  Hall  Mombasa. Come Through #WorldDiabetesDay2021 
 @KenyaRedCr…",en,0,0,2021-11-16 19:44:07+00:00,0.0,0.0,Neutral
33,"@insulincanada I once ordered an expensive chemo not covered by my health insurance co from India’s 
Sun Pharma.
Th… https://t.co/DWSzwuwyB6",en,0,0,2021-11-16 18:45:22+00:00,0.7,-0.5,Negative
