,tweet,language,likes,retweets,datetime,Subjectivity,Polarity,Analysis
25,"Moving forward with intention, with one heart, one mind and one spirit for the important work being done. 

Working… https://t.co/otXzoLg5nv",en,6,2,2021-11-16 18:18:40+00:00,1.0,0.4,Positive
26,"@pushkalgoel @connectgurmeet Tata Motor, Tata Power, Deepak Nitrate, HUL, Asian paints etc. Do you own research as well sir.",en,0,0,2021-11-16 18:14:56+00:00,0.5,0.3,Positive
27,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 18:11:23+00:00,0.75,0.5,Positive
29,@Tijori1 Heart attack given by Tata steel is much higher than HUL to investor ..you missed that point.,en,1,0,2021-11-16 18:08:54+00:00,0.5,0.25,Positive
30,Seeing some hul chal.  I feel this is going to happen soon 👀 https://t.co/zi7s32eb6C,en,3,0,2021-11-16 18:06:08+00:00,0.0,0.0,Neutral
31,"RT @shamanresearch: India's Largest Companies by Net Profit:

#reliance #TCS #HDFCBANK #infosys #HUL #ICICIBank #bajajfinance #SBI #kotakma…",en,0,0,2021-11-16 17:53:48+00:00,0.0,0.0,Neutral
33,"Rest Losers
#SunPharma Loses 1.63%
#TataSteel Slips 1.31%
#DrReddysLabs Falls 1.16%
#ICICIBank Drops 1.14%
#ITC Dec… https://t.co/lL7I3IagzK",en,0,0,2021-11-16 17:47:35+00:00,0.15000000000000002,-0.25,Negative
35,@chirayum @WealthEnrich Beta aaj hans rahe ho... 5 saal baad... Dekhoge jalwe. Like this HUL also didn't give any r… https://t.co/CcYUs721ur,en,0,0,2021-11-16 17:43:19+00:00,0.0,0.0,Neutral
36,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 17:34:37+00:00,0.75,0.5,Positive
39,RT @bottomRSA91: #straightmen #buddies #buddyfilming #tagteaming #naai ou neem homself en sy buddy af besig om ń bj saam te kry van 1 girl…,en,0,0,2021-11-16 17:32:57+00:00,0.0,0.0,Neutral
40,@vishalkotian u don't have that gutes to confront her . Ettu sa gurda h 😄. Aye bade @jaybhanushali ko hul dene ..vakk,en,0,0,2021-11-16 17:32:26+00:00,0.0,0.0,Neutral
45,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 17:11:24+00:00,0.75,0.5,Positive
46,"India's Largest Companies by Net Profit:

#reliance #TCS #HDFCBANK #infosys #HUL #ICICIBank #bajajfinance #SBI… https://t.co/8bREF8ZZUD",en,0,1,2021-11-16 17:06:41+00:00,0.0,0.0,Neutral
47,"RT @Tijori1: Tata Steel has beaten HUL in price appreciation over the last 20 years

20 year absolute growth

Tata Steel +1686%
HUL   +1352%",en,0,0,2021-11-16 17:05:22+00:00,0.48333333333333334,0.1,Positive
49,"RT @unesconewdelhi: 📢Happening Today!
Join us today for an interactive session on Future of Historic Towns - Relevance of HUL in #SouthAsia…",en,0,0,2021-11-16 16:58:59+00:00,0.0625,0.0,Neutral
50,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 16:52:15+00:00,0.75,0.5,Positive
51,RT @TribalArmy: Hul Johar! Sending you all warm wishes on the birth anniversary of our revolutionary leader Dharti Aaba Birsa Munda Ji. #Bi…,en,0,0,2021-11-16 16:50:31+00:00,0.6,0.6,Positive
53,"RT @Tijori1: Tata Steel has beaten HUL in price appreciation over the last 20 years

20 year absolute growth

Tata Steel +1686%
HUL   +1352%",en,0,0,2021-11-16 16:43:51+00:00,0.48333333333333334,0.1,Positive
54,"Buying Ultra Large Cap Stocks (Top 10 market cap stocks) like ITC HUL Sun Pharma

We can expect 15% CAGR if investe… https://t.co/N4LCrVX04Z",en,0,0,2021-11-16 16:30:46+00:00,0.4642857142857143,0.35714285714285715,Positive
55,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 16:26:32+00:00,0.75,0.5,Positive
57,"Good stocks to accumulate which are nearing its support zone/ at Support on weekly timeframe.

@chartmojo… https://t.co/L9ewgCEtI5",en,0,0,2021-11-16 16:17:20+00:00,0.6000000000000001,0.7,Positive
58,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 16:13:18+00:00,0.75,0.5,Positive
59,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 16:11:12+00:00,0.75,0.5,Positive
62,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 16:05:14+00:00,0.75,0.5,Positive
63,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 15:56:01+00:00,0.75,0.5,Positive
64,RT @nooreshtech: The first stocks to make new 52 week highs after #Covid - #HUL and #Nestle. Not been much of a performer post that. If thi…,en,0,0,2021-11-16 15:53:34+00:00,0.32929292929292925,0.19545454545454546,Positive
66,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 15:47:54+00:00,0.75,0.5,Positive
67,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 15:42:04+00:00,0.75,0.5,Positive
70,"Back in the early '90s, the only branded atta in TVM was one called Kuthuvilakku. I distinctly remember their yello… https://t.co/dtWDdPumHc",en,2,0,2021-11-16 15:38:22+00:00,0.4,0.1,Positive
75,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 15:34:04+00:00,0.75,0.5,Positive
76,@HULPureit @HUL_News It's a basic secondary cartridge. Already replaced 2 and this is the result,en,0,0,2021-11-16 15:31:28+00:00,0.2125,-0.15,Negative
77,@HULPureit @HUL_News This is your Team's achievement for effort of last 3 days. https://t.co/Ep5HTurJuD,en,0,0,2021-11-16 15:30:10+00:00,0.06666666666666667,0.0,Neutral
78,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 15:30:00+00:00,0.75,0.5,Positive
79,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 15:28:34+00:00,0.75,0.5,Positive
80,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 15:27:18+00:00,0.75,0.5,Positive
81,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 15:21:17+00:00,0.75,0.5,Positive
82,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 15:18:47+00:00,0.75,0.5,Positive
83,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 15:17:25+00:00,0.75,0.5,Positive
84,"RT @Tijori1: Tata Steel has beaten HUL in price appreciation over the last 20 years

20 year absolute growth

Tata Steel +1686%
HUL   +1352%",en,0,0,2021-11-16 15:16:59+00:00,0.48333333333333334,0.1,Positive
85,RT @MissionAmbedkar: Offering our heartfelt salutations to the iconic tribal leader Dharti Aba Birsa Munda on his birth anniversary. Your f…,en,0,0,2021-11-16 15:16:26+00:00,0.75,0.25,Positive
87,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 15:15:01+00:00,0.75,0.5,Positive
89,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 15:14:23+00:00,0.75,0.5,Positive
94,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 15:01:30+00:00,0.75,0.5,Positive
95,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 15:01:01+00:00,0.75,0.5,Positive
97,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 14:56:27+00:00,0.75,0.5,Positive
98,"RT @btsbaragi_jk: 👤hul(wow) is that hoseokie’s departure bag?????
🐿hmm…….🤔
*hmm more cutely https://t.co/1jy54FRIy2",en,0,0,2021-11-16 14:53:32+00:00,0.75,0.5,Positive
2,"RT @BullMarkets1: Some products everyone used in 1990s, 2000s, 2010s, 2020s &amp; vl use in 2030s

Toothpaste - Colgate, Dabur, HUL
Footwear -…",en,0,0,2021-11-17 19:51:19+00:00,0.0,0.0,Neutral
6,"RT @BullMarkets1: Some products everyone used in 1990s, 2000s, 2010s, 2020s &amp; vl use in 2030s

Toothpaste - Colgate, Dabur, HUL
Footwear -…",en,0,0,2021-11-17 19:36:13+00:00,0.0,0.0,Neutral
8,"@sameer_biyani @IndiaER Bullseye ! Colpal, Britannia, HUL . Perfect examples",en,0,0,2021-11-17 19:31:38+00:00,1.0,1.0,Positive
13,RT @rajeshpadm: @CIIKOLCOE @SanjayB51000416 @MadhaviLall1 @ViatrisInc @JNJNews @HUL_News @UnionBankTweets @GodrejGroup @PankajBansalPB @tat…,en,0,0,2021-11-17 19:15:44+00:00,0.0,0.0,Neutral
14,"RT @BullMarkets1: Some products everyone used in 1990s, 2000s, 2010s, 2020s &amp; vl use in 2030s

Toothpaste - Colgate, Dabur, HUL
Footwear -…",en,0,0,2021-11-17 19:14:54+00:00,0.0,0.0,Neutral
15,"RT @Tijori1: Tata Steel has beaten HUL in price appreciation over the last 20 years

20 year absolute growth

Tata Steel +1686%
HUL   +1352%",en,0,0,2021-11-17 19:13:27+00:00,0.48333333333333334,0.1,Positive
16,"RT @BullMarkets1: Some products everyone used in 1990s, 2000s, 2010s, 2020s &amp; vl use in 2030s

Toothpaste - Colgate, Dabur, HUL
Footwear -…",en,0,0,2021-11-17 18:51:55+00:00,0.0,0.0,Neutral
17,@j_hul @ss_suryawanshi @KrantiRedkar @nawabmalikncp @NewIndianXpress @TheMornStandard Date 😂😂😂😂😂 https://t.co/9pKogrnkEO,en,0,0,2021-11-17 18:50:00+00:00,0.0,0.0,Neutral
19,Did you know Harry Potter is on Hul… https://t.co/MCVcsx9CBN,en,1,0,2021-11-17 18:47:31+00:00,0.0,0.0,Neutral
24,"RT @BullMarkets1: Some products everyone used in 1990s, 2000s, 2010s, 2020s &amp; vl use in 2030s

Toothpaste - Colgate, Dabur, HUL
Footwear -…",en,0,0,2021-11-17 18:42:44+00:00,0.0,0.0,Neutral
25,"RT @BullMarkets1: Some products everyone used in 1990s, 2000s, 2010s, 2020s &amp; vl use in 2030s

Toothpaste - Colgate, Dabur, HUL
Footwear -…",en,0,0,2021-11-17 18:40:14+00:00,0.0,0.0,Neutral
26,"LONG TERM HOLDING STOCKS

1) HDFC Bank 
2) TCS 
3) HUL 

#StockMarket #StockMarketindia #trading #tradingideas",en,1,0,2021-11-17 18:38:54+00:00,0.4,-0.05,Negative
31,"@DillikiBiili HUL at almost same at pre covid level, is it safe bet for long term?",en,2,0,2021-11-17 18:25:19+00:00,0.3416666666666666,0.15,Positive
34,@DillikiBiili Professor can HUL buy at this level for long term,en,0,0,2021-11-17 18:23:45+00:00,0.4,-0.05,Negative
38,"RT @InvestmentHope1: since inception of NIFTY50 
these r in list from beginning till now✳✅

RIL
HDFC Bank
HDFC
ITC
HUL
L&amp;T
SBI
Dr Reddy's L…",en,0,0,2021-11-17 18:18:38+00:00,0.0,0.0,Neutral
39,"RT @BullMarkets1: Some products everyone used in 1990s, 2000s, 2010s, 2020s &amp; vl use in 2030s

Toothpaste - Colgate, Dabur, HUL
Footwear -…",en,0,0,2021-11-17 18:14:38+00:00,0.0,0.0,Neutral
40,"RT @BullMarkets1: Some products everyone used in 1990s, 2000s, 2010s, 2020s &amp; vl use in 2030s

Toothpaste - Colgate, Dabur, HUL
Footwear -…",en,0,0,2021-11-17 18:11:52+00:00,0.0,0.0,Neutral
42,"RT @BullMarkets1: Some products everyone used in 1990s, 2000s, 2010s, 2020s &amp; vl use in 2030s

Toothpaste - Colgate, Dabur, HUL
Footwear -…",en,0,0,2021-11-17 18:11:37+00:00,0.0,0.0,Neutral
44,"RT @SBK_analysis: Top alltime SIP stocks ✅
(Buy n Hold for decades caterogy)

#Nestle
#Hdfc bank
#Polycab
#Asian paints
#UnitedSpirits
#Tit…",en,0,0,2021-11-17 17:53:07+00:00,0.25,0.25,Positive
45,"since inception of NIFTY50 
these r in list from beginning till now✳✅

RIL
HDFC Bank
HDFC
ITC
HUL
L&amp;T
SBI
Dr Reddy'… https://t.co/Fbm5Kfehoj",en,2,1,2021-11-17 17:43:41+00:00,0.0,0.0,Neutral
47,@4R1KISHI hul why?,en,0,0,2021-11-17 17:33:32+00:00,0.0,0.0,Neutral
48,@KyuBata21394843 @sahneydeepak Holding HUL?,en,0,0,2021-11-17 17:32:33+00:00,0.0,0.0,Neutral
49,@Jay_Hul @harrismonkey I’d be turning up in this to teach him a lesson https://t.co/B1ap9YV5za,en,1,0,2021-11-17 17:22:59+00:00,0.0,0.0,Neutral
60,"RT @BullMarkets1: Some products everyone used in 1990s, 2000s, 2010s, 2020s &amp; vl use in 2030s

Toothpaste - Colgate, Dabur, HUL
Footwear -…",en,0,0,2021-11-17 16:44:08+00:00,0.0,0.0,Neutral
61,"This is a statistic. 

However, the limitation of such statistics is precisely that it is erroneous to conclude tha… https://t.co/u35BKVPfnM",en,2,0,2021-11-17 16:34:35+00:00,0.6333333333333333,-0.033333333333333326,Negative
62,@coffeecalcs @Louis96018668 Is hy hul sugar daddy of dalk anders om 🤷🏻‍♂️😂,en,1,0,2021-11-17 16:34:23+00:00,0.0,0.0,Neutral
66,"RT @BullMarkets1: Some products everyone used in 1990s, 2000s, 2010s, 2020s &amp; vl use in 2030s

Toothpaste - Colgate, Dabur, HUL
Footwear -…",en,0,0,2021-11-17 16:14:49+00:00,0.0,0.0,Neutral
68,@yungz0rn Agony of Eros by Byung hul Chan (Badiou does the foreward) is also a great read on this topic,en,1,0,2021-11-17 16:06:30+00:00,0.75,0.8,Positive
69,@j_hul @ss_suryawanshi @KrantiRedkar @nawabmalikncp @NewIndianXpress @TheMornStandard What was the need to get this… https://t.co/th2ctnuxX9,en,6,0,2021-11-17 16:06:18+00:00,0.0,0.0,Neutral
71,"RT @BullMarkets1: Some products everyone used in 1990s, 2000s, 2010s, 2020s &amp; vl use in 2030s

Toothpaste - Colgate, Dabur, HUL
Footwear -…",en,0,0,2021-11-17 16:05:22+00:00,0.0,0.0,Neutral
72,RT @TribalArmy: Hul Johar! Sending you all warm wishes on the birth anniversary of our revolutionary leader Dharti Aaba Birsa Munda Ji. #Bi…,en,0,0,2021-11-17 16:05:13+00:00,0.6,0.6,Positive
74,Check out DailyQuotes's video! #TikTok https://t.co/YpQo0PwhzB,en,0,0,2021-11-17 15:58:17+00:00,0.0,0.0,Neutral
76,RT @kimdoylee: @joloraise I lop you hul,en,0,0,2021-11-17 15:51:52+00:00,0.0,0.0,Neutral
77,"RT @InvestRepeat: Hindustan Unilever keeps building one brand after the other. Top brands by #HINDUNILVR 

Rin
Lux
Axe
Dove
Knorr
Boost
Lip…",en,0,0,2021-11-17 15:50:55+00:00,0.4375,0.1875,Positive
84,RT @HimalayaChawla: @earnalpha @Subrama76307360 @Vivek_Investor HUL has already lost 17% from it's highs in a massive bull market. Boom 💥,en,0,0,2021-11-17 15:39:19+00:00,1.0,0.0,Neutral
87,RT @bottomRSA91: #straightmen #buddies #buddyfilming ou skud sy tjommie se tril rond terwyl hul buddy dit afneem https://t.co/fMnyMnCVM9,en,0,0,2021-11-17 15:28:16+00:00,0.0,0.0,Neutral
88,@AshwaniGujral6 sir ur view on HUL call 2420 bought @ 43 now at 15 views pls til how much can I take pain,en,0,0,2021-11-17 15:26:47+00:00,0.2,0.2,Positive
89,"RT @BullMarkets1: Some products everyone used in 1990s, 2000s, 2010s, 2020s &amp; vl use in 2030s

Toothpaste - Colgate, Dabur, HUL
Footwear -…",en,0,0,2021-11-17 15:24:27+00:00,0.0,0.0,Neutral
92,I'm not in search of MB instead I invest in those companies whose product me using/understand the business potentia… https://t.co/7hPbw3rkin,en,0,0,2021-11-17 15:18:53+00:00,0.0,0.0,Neutral
93,"RT @BullMarkets1: Some products everyone used in 1990s, 2000s, 2010s, 2020s &amp; vl use in 2030s

Toothpaste - Colgate, Dabur, HUL
Footwear -…",en,0,0,2021-11-17 15:17:35+00:00,0.0,0.0,Neutral
94,"RT @SBK_analysis: Top alltime SIP stocks ✅
(Buy n Hold for decades caterogy)

#Nestle
#Hdfc bank
#Polycab
#Asian paints
#UnitedSpirits
#Tit…",en,0,0,2021-11-17 15:16:06+00:00,0.25,0.25,Positive
96,"RT @BullMarkets1: Some products everyone used in 1990s, 2000s, 2010s, 2020s &amp; vl use in 2030s

Toothpaste - Colgate, Dabur, HUL
Footwear -…",en,0,0,2021-11-17 15:15:02+00:00,0.0,0.0,Neutral
97,Live update from Great Britain: BOT passes HUL for the lead!,en,0,0,2021-11-17 15:13:47+00:00,0.625,0.5681818181818181,Positive
98,"@InvestRepeat Pears, not included. The only HUL product I use.",en,0,0,2021-11-17 15:13:40+00:00,1.0,0.0,Neutral
1,"Mandatory  Vaccination:  Why  We  Still Got  to  Get  Folks  to  Take  Their  Shots
https://t.co/YggUqDm9As",en,0,0,2021-11-18 21:58:04+00:00,0.0,0.0,Neutral
5,"RT @Equity_AnalytiX: Triple bottom pattern in HUL. Going long with swing low as the SL, huge upside, favorable RR.

#buythedip #nifty50",en,0,0,2021-11-18 21:16:59+00:00,0.5333333333333333,0.1166666666666667,Positive
17,"RT @hulfoundation: [Thread] HUL offers the third edition of its online course, Pandemic and the Southern City, from November 26-28, 2021. 2…",en,0,0,2021-11-18 19:38:44+00:00,0.25,-0.1625,Negative
24,"RT @NaveenNerella4: Why did he gave Rafale deal to his friend Anil Ambani and not to HUL?
Modi LIED to his own people. Lord Ram only knows…",en,0,0,2021-11-18 18:53:28+00:00,1.0,0.3,Positive
26,RT @BloombergQuint: A tech startup is revolutionising the back-end for millions of kirana stores. It will matter for everyone from HUL and…,en,0,0,2021-11-18 18:33:00+00:00,0.0,0.0,Neutral
30,@EduMcStark HUL stock price,en,1,0,2021-11-18 18:11:11+00:00,0.0,0.0,Neutral
34,"@Atulsingh_asan Chemical: Laxmi Organic, Clean Science, Sumitomo, Tatva, Alkyl Amines. 

Pharma: Laurus, Syngene, S… https://t.co/skmeIIvVLR",en,0,0,2021-11-18 17:52:46+00:00,0.7000000000000001,0.3666666666666667,Positive
35,@hvgoenka That's why we do not buy and stock without looking at History of past performance.  We are happy with con… https://t.co/owHHkC5pxs,en,0,0,2021-11-18 17:40:19+00:00,0.625,0.275,Positive
36,@Thakurss111 @OfficeOfLGJandK @FitIndiaOff @JandKTourism @JammuTourism @dcramban @indukanwal @tourismgoi @dmrajouri… https://t.co/WbzbdED3Vi,en,0,0,2021-11-18 17:30:26+00:00,0.0,0.0,Neutral
38,"RT @SakuranboNingyo: You drive me crazy 

Jon Hul #Art 
#JonHul https://t.co/fB5Dl1LdEr",en,0,0,2021-11-18 17:26:28+00:00,0.9,-0.6,Negative
42,"RT @SakuranboNingyo: You drive me crazy 

Jon Hul #Art 
#JonHul https://t.co/fB5Dl1LdEr",en,0,0,2021-11-18 17:20:05+00:00,0.9,-0.6,Negative
47,@timesofindia You mean HUL?,en,3,0,2021-11-18 17:12:38+00:00,0.6875,-0.3125,Negative
55,"@jitendrajain Asian Paints, HUL, Pidilite, TCS, HDFC Bank 🏦",en,6,0,2021-11-18 17:03:32+00:00,0.0,0.0,Neutral
66,#HUL looking good  for long side SL 2302 below for target of 2800  #NIFTY #stockmarket  #Investment https://t.co/9UTojhOtyC,en,2,0,2021-11-18 16:37:58+00:00,0.5,0.32499999999999996,Positive
74,@Sadiyahayat2 May b. Allah apko Ezzat ki maut naseeb farmay Ameen summa ameen jazak allah hul khair.,en,2,0,2021-11-18 16:11:30+00:00,0.0,0.0,Neutral
76,r*hul k*hli hot-to-annoying any% speedrun,en,5,0,2021-11-18 16:10:18+00:00,0.0,0.0,Neutral
77,@brahmachary sir ur view on HUL &amp; TCS,en,0,0,2021-11-18 16:08:41+00:00,0.0,0.0,Neutral
84,@Mani_hi_hu Allah har nashay say mehfooz farmay Ameen summa ameen jazak allah hul khair.,en,0,0,2021-11-18 15:58:31+00:00,0.0,0.0,Neutral
93,"RT @BusinessNewsPo1: #Sensex Tanks 372.32 Points (0.62%) to close at 59636.01 , Today's High -60177.52 , Today's Low -59376.50 
Top Gainers…",en,0,0,2021-11-18 15:44:32+00:00,0.4466666666666666,0.22,Positive
95,"RT @SakuranboNingyo: You drive me crazy 

Jon Hul #Art 
#JonHul https://t.co/fB5Dl1LdEr",en,0,0,2021-11-18 15:33:54+00:00,0.9,-0.6,Negative
96,@Ras_al_Hul @RahulGandhi @thevirdas @iamsrk Yessss can’t wait ❤️ been too long !,en,1,0,2021-11-18 15:26:30+00:00,0.4,-0.0625,Negative
2,RT @sambathegameryt: @GurleenKaur_19 Started with 9000 in bank nifty and went upto 43000 did mistake of trading in hul options lost 36000 t…,en,0,0,2021-11-19 19:36:21+00:00,0.0,0.0,Neutral
3,RT @sambathegameryt: Started with 9000 in bank nifty and went upto 43000 did mistake of trading in hul options lost 36000 then again lost r…,en,0,0,2021-11-19 19:34:14+00:00,0.0,0.0,Neutral
6,Started with 9000 in bank nifty and went upto 43000 did mistake of trading in hul options lost 36000 then again los… https://t.co/cL5wGzoExc,en,0,1,2021-11-19 19:09:33+00:00,0.0,0.0,Neutral
7,@siddhant900 @AmitabhJha3 The HUL of ship is made of such material that it won't let it drown. There's a bit of physics to it.,en,1,0,2021-11-19 19:07:45+00:00,0.5,0.0,Neutral
10,@GurleenKaur_19 Started with 9000 in bank nifty and went upto 43000 did mistake of trading in hul options lost 3600… https://t.co/CwsO8vlTTJ,en,0,1,2021-11-19 19:03:39+00:00,0.0,0.0,Neutral
14,Nestle  &gt;&gt;&gt;&gt; all other FMCG companies in India (including HUL) https://t.co/O6n2tzJdoR,en,0,0,2021-11-19 18:37:58+00:00,0.375,-0.125,Negative
15,"@ScoutTheTrooper That HUL attachment for scout is sick, love the callback to the og concepts",en,1,0,2021-11-19 18:23:21+00:00,0.7285714285714285,-0.10714285714285715,Negative
16,Live update from United States: BOT undercuts HUL for the points!,en,0,0,2021-11-19 18:23:12+00:00,0.5,0.17045454545454544,Positive
21,@M249_Shah @IKBhaii @uziiirajput1 @_J786 @ReallJaved @FarwaHon @Gondaljawairia @syed_zaat Allah apko khaak honay sa… https://t.co/nSYYnwu92L,en,3,0,2021-11-19 18:05:21+00:00,0.0,0.0,Neutral
36,@Akshat_World What kind of future does a cosmetics company doing online retail hold. Will it ever be in league of E… https://t.co/rMuMnxqwNt,en,0,0,2021-11-19 17:40:44+00:00,0.5125,0.3,Positive
59,@JFaiz4u Allah apki khair farmay Ameen summa ameen jazak allah hul khair.,en,1,0,2021-11-19 17:06:52+00:00,0.0,0.0,Neutral
62,"RT @gowtammohan: What  is Double &amp; Triple bottom ?

Here HUL Triple bottom https://t.co/C6G8XtBpZ8",en,0,0,2021-11-19 17:03:25+00:00,0.0,0.0,Neutral
