,Unnamed: 0,tweet,language,likes,retweets,datetime,Subjectivity,Polarity,Analysis,Date,datestring
22,24,"RT @SRMDharampur: Chairman of Adani Group, Gautam Adani shares the profundity of the commentary and founder of Sun Pharma, Dilip Sanghvi sh…",en,0,0,2021-11-16 04:57:39+00:00,0.0,0.0,Neutral,2021-11-16 04:57:39+00:00,2021-11-16
23,25,"https://t.co/TNN8XE8HEs
Sun Pharma draws it's attention to fitness for the younger mass!!
#medicaldarpan #sunpharma… https://t.co/Gd5Advc4Qo",en,0,0,2021-11-16 04:07:42+00:00,0.0,0.0,Neutral,2021-11-16 04:07:42+00:00,2021-11-16
24,26,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-16 03:49:51+00:00,0.55,0.6,Positive,2021-11-16 03:49:51+00:00,2021-11-16
25,27,SUN to launch Merck’s Covid pill Molnupiravir as Molxvir https://t.co/YeNJ7fEfTy via @ETHealthWorld,en,0,0,2021-11-16 03:13:21+00:00,0.0,0.0,Neutral,2021-11-16 03:13:21+00:00,2021-11-16
26,28,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-16 01:34:34+00:00,0.55,0.6,Positive,2021-11-16 01:34:34+00:00,2021-11-16
27,29,"RT @DHealthMaster: Sun Pharma to introduce Molnupiravir in India
 #DCGI #MHRA #Molnupiravir #SunPharma #USFDA

https://t.co/Qmr3F4GRQb",en,0,0,2021-11-16 01:02:10+00:00,0.0,0.0,Neutral,2021-11-16 01:02:10+00:00,2021-11-16
28,30,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-16 01:00:18+00:00,0.55,0.6,Positive,2021-11-16 01:00:18+00:00,2021-11-16
29,31,"Sun Pharma to introduce Molnupiravir in India
 #DCGI #MHRA #Molnupiravir #SunPharma #USFDA

https://t.co/Qmr3F4GRQb",en,0,1,2021-11-16 00:47:06+00:00,0.0,0.0,Neutral,2021-11-16 00:47:06+00:00,2021-11-16
30,32,"Sun Pharma to introduce Molnupiravir in India
 #DCGI #MHRA #Molnupiravir #SunPharma #USFDA

https://t.co/XexHLbI3Tb",en,0,0,2021-11-16 00:18:36+00:00,0.0,0.0,Neutral,2021-11-16 00:18:36+00:00,2021-11-16
31,33,"RT @ImSanjeev_07: STOCK NAME: SUN PHARMA CMP 810
TRADE TYPE: POSITIONAL
SL 785
EXPECTING VERY BIG MOVE SOON

#SUNPHARMA #BuyAtOwnRisk #Nift…",en,0,0,2021-11-15 19:31:26+00:00,0.13,0.0,Neutral,2021-11-15 19:31:26+00:00,2021-11-15
32,34,"STOCK NAME: SUN PHARMA CMP 810
TRADE TYPE: POSITIONAL
SL 785
EXPECTING VERY BIG MOVE SOON

#SUNPHARMA #BuyAtOwnRisk… https://t.co/6JQYMYgAfj",en,2,1,2021-11-15 19:27:01+00:00,0.13,0.0,Neutral,2021-11-15 19:27:01+00:00,2021-11-15
33,35,@loosemoneymfv @business Because now Big Pharma is in charge and has declared humanity can’t go in without them.  W… https://t.co/f19gXqWHuJ,en,1,0,2021-11-15 19:13:32+00:00,0.1,0.0,Neutral,2021-11-15 19:13:32+00:00,2021-11-15
34,36,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 19:01:26+00:00,0.55,0.6,Positive,2021-11-15 19:01:26+00:00,2021-11-15
35,37,Tell Big Pharma to take their child-stunting antineoplastic chemicals and shove them where the sun don't shine. https://t.co/9XFYWxSYJl,en,0,0,2021-11-15 17:35:21+00:00,0.1,0.0,Neutral,2021-11-15 17:35:21+00:00,2021-11-15
36,38,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 17:30:58+00:00,0.55,0.6,Positive,2021-11-15 17:30:58+00:00,2021-11-15
37,39,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 17:08:01+00:00,0.55,0.6,Positive,2021-11-15 17:08:01+00:00,2021-11-15
38,40,"RT @CNBCTV18Live: Sun Pharma: DCGI) reviewing clinical data of #molnupiravir for treatment of COVID in adults in India. 

Co has signed a n…",en,0,0,2021-11-15 16:58:35+00:00,0.0,0.0,Neutral,2021-11-15 16:58:35+00:00,2021-11-15
39,42,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 14:36:49+00:00,0.55,0.6,Positive,2021-11-15 14:36:49+00:00,2021-11-15
40,43,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 14:30:05+00:00,0.55,0.6,Positive,2021-11-15 14:30:05+00:00,2021-11-15
41,44,@White_Hole_Sun @ScottDChegg @normalgirl1980 @sparxesparks @Anne_Marie_2 @beverleyturner @JeremyVineOn5 my parents… https://t.co/J8WblxVKGj,en,0,0,2021-11-15 14:24:30+00:00,0.0,0.0,Neutral,2021-11-15 14:24:30+00:00,2021-11-15
42,45,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 14:18:56+00:00,0.55,0.6,Positive,2021-11-15 14:18:56+00:00,2021-11-15
43,46,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 14:18:47+00:00,0.55,0.6,Positive,2021-11-15 14:18:47+00:00,2021-11-15
44,47,"On the occasion of Children's Day, Sun Pharma organized a drawing painting competition for children on 15 Nov 2021.… https://t.co/t0oeguH2vA",en,1,0,2021-11-15 14:06:45+00:00,0.0,0.0,Neutral,2021-11-15 14:06:45+00:00,2021-11-15
45,48,@tomb1803 @White_Hole_Sun @sparxesparks @Anne_Marie_2 @beverleyturner @JeremyVineOn5 Funny I was just about to say… https://t.co/UEDGsIC4LJ,en,1,0,2021-11-15 13:59:28+00:00,1.0,0.25,Positive,2021-11-15 13:59:28+00:00,2021-11-15
46,49,@normalgirl1980 @White_Hole_Sun @sparxesparks @Anne_Marie_2 @beverleyturner @JeremyVineOn5 big pharma can be made u… https://t.co/fkrYZNRYlj,en,0,0,2021-11-15 13:56:35+00:00,0.1,0.0,Neutral,2021-11-15 13:56:35+00:00,2021-11-15
47,50,"•The sun heals: sunscreen kills.
•Animal fat heals: vegetable fat kills.
•Pasture raised animals heal: Beyond Meat… https://t.co/D3TFYA95Jy",en,0,0,2021-11-15 13:50:19+00:00,0.0,0.0,Neutral,2021-11-15 13:50:19+00:00,2021-11-15
48,51,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 13:47:13+00:00,0.55,0.6,Positive,2021-11-15 13:47:13+00:00,2021-11-15
49,52,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 13:34:24+00:00,0.55,0.6,Positive,2021-11-15 13:34:24+00:00,2021-11-15
50,53,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 13:31:09+00:00,0.55,0.6,Positive,2021-11-15 13:31:09+00:00,2021-11-15
51,54,"RT @CNBCTV18Live: #2QWithCNBCTV18 | Citi has a Buy call on Sun Pharma, target is raised to ₹1,000 https://t.co/wFFTqMb5Ty",en,0,0,2021-11-15 13:30:37+00:00,0.0,0.0,Neutral,2021-11-15 13:30:37+00:00,2021-11-15
52,55,"@sankha_shubhra I think it's still not late to invest in pharma stocks sir

Make hay while sun shines 🙃",en,1,0,2021-11-15 13:28:14+00:00,0.6,0.15,Positive,2021-11-15 13:28:14+00:00,2021-11-15
53,56,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 13:09:52+00:00,0.55,0.6,Positive,2021-11-15 13:09:52+00:00,2021-11-15
54,57,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:55:05+00:00,0.55,0.6,Positive,2021-11-15 12:55:05+00:00,2021-11-15
55,58,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:53:54+00:00,0.55,0.6,Positive,2021-11-15 12:53:54+00:00,2021-11-15
56,59,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:45:36+00:00,0.55,0.6,Positive,2021-11-15 12:45:36+00:00,2021-11-15
57,60,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:43:10+00:00,0.55,0.6,Positive,2021-11-15 12:43:10+00:00,2021-11-15
58,61,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:41:47+00:00,0.55,0.6,Positive,2021-11-15 12:41:47+00:00,2021-11-15
59,62,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:41:45+00:00,0.55,0.6,Positive,2021-11-15 12:41:45+00:00,2021-11-15
60,63,"RT @PankajT03: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%…",en,0,0,2021-11-15 12:41:43+00:00,0.55,0.6,Positive,2021-11-15 12:41:43+00:00,2021-11-15
61,64,"Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharm… https://t.co/1VAX62rmnz",en,0,1,2021-11-15 12:41:18+00:00,0.55,0.6,Positive,2021-11-15 12:41:18+00:00,2021-11-15
62,65,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:40:37+00:00,0.55,0.6,Positive,2021-11-15 12:40:37+00:00,2021-11-15
63,66,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:40:16+00:00,0.55,0.6,Positive,2021-11-15 12:40:16+00:00,2021-11-15
64,67,"RT @Nayakone: Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharma (PH-71%,…",en,0,0,2021-11-15 12:39:38+00:00,0.55,0.6,Positive,2021-11-15 12:39:38+00:00,2021-11-15
65,68,"Top 8 Pharma #Stocks With Good #Fundamentals

1)Auro Pharma (PE 15.36)
2)Sun Pharma (PG 91.30%/3Yr)
3)Torrent Pharm… https://t.co/vNc4huqagW",en,137,29,2021-11-15 12:38:41+00:00,0.55,0.6,Positive,2021-11-15 12:38:41+00:00,2021-11-15
66,69,"RT @BigBreakingNow: IRCTC Block Deals
https://t.co/Pdqefe86q5

ITC Block Deals
https://t.co/8UhTKVb7RU

Reliance Industries Block Deals
htt…",en,0,0,2021-11-15 12:27:42+00:00,0.0,0.0,Neutral,2021-11-15 12:27:42+00:00,2021-11-15
67,70,"This Thursday! Join us on November 18, in-person or online, for an exclusive informational session with @sparcltd e… https://t.co/2RsS2XV4qo",en,1,0,2021-11-15 12:07:00+00:00,0.0,0.0,Neutral,2021-11-15 12:07:00+00:00,2021-11-15
68,71,"@EricRWeinstein Oh, the group that complains about snowflakes is melting. How ironic. He could've just been vaccina… https://t.co/ENcZNRjmxX",en,0,0,2021-11-15 11:50:15+00:00,0.9,0.2,Positive,2021-11-15 11:50:15+00:00,2021-11-15
69,72,"Sun Pharma to introduce Molnupiravir licensed from MSD and Ridgeback - https://t.co/KPiNtls9Ux...
https://t.co/KPiNtls9Ux",en,1,0,2021-11-15 11:46:59+00:00,0.0,0.0,Neutral,2021-11-15 11:46:59+00:00,2021-11-15
70,75,"@Princeks235 Hi Prince, thank you for your interest in working with us. You can find about the available job opport… https://t.co/DISw53fjAO",en,0,0,2021-11-15 09:21:09+00:00,0.4,0.4,Positive,2021-11-15 09:21:09+00:00,2021-11-15
71,77,Sun Pharma Geared to Introduce Molnupiravir https://t.co/EJ96JPA9Nk,en,0,0,2021-11-15 09:09:02+00:00,0.0,0.0,Neutral,2021-11-15 09:09:02+00:00,2021-11-15
72,78,"RT @AarHospital: Thank you, to all the sponsors who took the time to join us as we marked World Diabetes Day with a free medical camp.
@Sun…",en,0,0,2021-11-15 08:21:43+00:00,0.4666666666666666,0.1666666666666666,Positive,2021-11-15 08:21:43+00:00,2021-11-15
73,79,"Good News.
Hearty Congratulations to all in Sun Pharma! https://t.co/oAU1PBgs9q",en,0,0,2021-11-15 08:15:17+00:00,0.6000000000000001,0.875,Positive,2021-11-15 08:15:17+00:00,2021-11-15
74,81,"RT @AarHospital: Thank you, to all the sponsors who took the time to join us as we marked World Diabetes Day with a free medical camp.
@Sun…",en,0,0,2021-11-15 07:24:45+00:00,0.4666666666666666,0.1666666666666666,Positive,2021-11-15 07:24:45+00:00,2021-11-15
75,82,"RT @AarHospital: Thank you, to all the sponsors who took the time to join us as we marked World Diabetes Day with a free medical camp.
@Sun…",en,0,0,2021-11-15 07:11:42+00:00,0.4666666666666666,0.1666666666666666,Positive,2021-11-15 07:11:42+00:00,2021-11-15
76,83,"RT @AarHospital: Thank you, to all the sponsors who took the time to join us as we marked World Diabetes Day with a free medical camp.
@Sun…",en,0,0,2021-11-15 07:11:06+00:00,0.4666666666666666,0.1666666666666666,Positive,2021-11-15 07:11:06+00:00,2021-11-15
77,84,"Thank you, to all the sponsors who took the time to join us as we marked World Diabetes Day with a free medical cam… https://t.co/QVF7pEeAQ5",en,12,4,2021-11-15 07:09:25+00:00,0.4666666666666666,0.1666666666666666,Positive,2021-11-15 07:09:25+00:00,2021-11-15
78,85,"Nifty #pharma stocks looking good for short term as like lupin, sun pharma, glenmark, biocon",en,0,0,2021-11-15 05:26:16+00:00,0.45,0.35,Positive,2021-11-15 05:26:16+00:00,2021-11-15
79,86,"RT @anu_financial: Benchmark indices are holding on to their gains in morning deals with ITC, Kotak Bank, Sun Pharma, Asian Paints, and Pow…",en,0,0,2021-11-15 05:19:28+00:00,0.0,0.0,Neutral,2021-11-15 05:19:28+00:00,2021-11-15
80,87,"Benchmark indices are holding on to their gains in morning deals with ITC, Kotak Bank, Sun Pharma, Asian Paints, an… https://t.co/uzFkA2RlN6",en,0,1,2021-11-15 05:19:23+00:00,0.0,0.0,Neutral,2021-11-15 05:19:23+00:00,2021-11-15
81,88,"Today Belongs to Pharma
this,Glenmark,Biocon,Sun pharma
All look extremely strong
Every Intra day dip being bought https://t.co/auJjSpWXQk",en,1,0,2021-11-15 05:11:49+00:00,0.7333333333333333,0.4333333333333333,Positive,2021-11-15 05:11:49+00:00,2021-11-15
82,89,"Nifty Pharma  index up by 1% and  is the top sectoral gainer led by Biocon, NatcoPharma, Laurus Labs and Sun Pharma… https://t.co/a3AO4JVJxq",en,0,0,2021-11-15 05:10:33+00:00,0.5,0.5,Positive,2021-11-15 05:10:33+00:00,2021-11-15
83,90,"Benchmark indices are holding on to their gains in morning deals with ITC, Kotak Bank, Sun Pharma, Asian Paints, an… https://t.co/kI9lwQqlOE",en,2,0,2021-11-15 05:05:33+00:00,0.0,0.0,Neutral,2021-11-15 05:05:33+00:00,2021-11-15
84,91,"SUN PHARMA CAN SEE LEVELS OF 900+

@CNBCTV18Live @CNBCTV18News @CNBC_Awaaz @ZeeBusiness @ETNowSwadesh @ETMarkets",en,4,0,2021-11-15 04:39:23+00:00,0.0,0.0,Neutral,2021-11-15 04:39:23+00:00,2021-11-15
85,92,"Markets gain momentum; Sensex regains 61k, Nifty 50 around 18,200; Bank, Consumer Durables outperform; ITC, Asian P… https://t.co/nojWD0iovS",en,1,0,2021-11-15 04:36:24+00:00,0.0,0.0,Neutral,2021-11-15 04:36:24+00:00,2021-11-15
86,93,"Sun Pharma: Entry is Once the trend line is breached on close basis, time frame 75 min or 3 hours… first resistance… https://t.co/vpPYW4ZiLs",en,6,0,2021-11-15 03:27:30+00:00,0.3333333333333333,0.25,Positive,2021-11-15 03:27:30+00:00,2021-11-15
87,94,"@Deishma In which category it is falling.... Yesbank, DHFL vs infy, Sun pharma.... Then tracking, averaging... Look… https://t.co/gEDb85ASPr",en,1,0,2021-11-15 03:26:11+00:00,0.0,0.0,Neutral,2021-11-15 03:26:11+00:00,2021-11-15
88,95,"RT @Arunstockguru: Traits of Major companies:

Hdfc Bank: Consistency
ITC: Patience
Sun Pharma: Confusion
Bajaj Finance: Never ending growt…",en,0,0,2021-11-15 03:11:58+00:00,0.5,0.0625,Positive,2021-11-15 03:11:58+00:00,2021-11-15
89,0,"@White_Hole_Sun Real world study, no Pharma influence..Conneticut say practically everyone working in care is fully… https://t.co/MpwlVX46CD",en,1,0,2021-11-17 20:04:12+00:00,0.3,0.2,Positive,2021-11-17 20:04:12+00:00,2021-11-17
90,1,"RT @CyberBulgakov: @LoFiRepublican From Sun Tzu's ""The Art of War"": 

""Wise men know that if you wage war against drugs, you should concent…",en,0,0,2021-11-17 19:57:54+00:00,0.9,0.7,Positive,2021-11-17 19:57:54+00:00,2021-11-17
91,2,"RT @CyberBulgakov: @LoFiRepublican From Sun Tzu's ""The Art of War"": 

""Wise men know that if you wage war against drugs, you should concent…",en,0,0,2021-11-17 19:16:08+00:00,0.9,0.7,Positive,2021-11-17 19:16:08+00:00,2021-11-17
92,4,"@LoFiRepublican From Sun Tzu's ""The Art of War"": 

""Wise men know that if you wage war against drugs, you should co… https://t.co/yaOuZA7sLc",en,81,2,2021-11-17 18:09:39+00:00,0.9,0.7,Positive,2021-11-17 18:09:39+00:00,2021-11-17
93,5,"RT @abhymurarka: @soicfinance I am not as deep in pharma, but this is good honest book on the making of Sun Pharma. https://t.co/HHY485RlM5",en,0,0,2021-11-17 17:23:16+00:00,0.6333333333333333,0.4333333333333333,Positive,2021-11-17 17:23:16+00:00,2021-11-17
94,6,"@brahmachary Do. Sun pharma CMP 791, SL 750. Lets see.",en,0,0,2021-11-17 17:15:06+00:00,0.0,0.0,Neutral,2021-11-17 17:15:06+00:00,2021-11-17
95,7,"RT @DHealthMaster: Sun Pharma to introduce Molnupiravir in India
 #DCGI #MHRA #Molnupiravir #SunPharma #USFDA

https://t.co/XexHLbI3Tb",en,0,0,2021-11-17 16:52:09+00:00,0.0,0.0,Neutral,2021-11-17 16:52:09+00:00,2021-11-17
96,8,@Marc_Veld @Doc_Box I don't think we need a booster. There are already memory cells present in our body from the fi… https://t.co/4bsHKNGIyF,en,0,0,2021-11-17 16:39:45+00:00,0.0,0.0,Neutral,2021-11-17 16:39:45+00:00,2021-11-17
97,9,"Sun Pharma to introduce Molnupiravir in India
 #DCGI #MHRA #Molnupiravir #SunPharma #USFDA

https://t.co/XexHLbI3Tb",en,0,1,2021-11-17 16:37:01+00:00,0.0,0.0,Neutral,2021-11-17 16:37:01+00:00,2021-11-17
