,Unnamed: 0,tweet,language,likes,retweets,datetime,Subjectivity,Polarity,Analysis,Date,datestring
31,35,"RT @connectgurmeet: Started stock SIP in Infosys and TCS around 8-9 years back. 

The dividend now exceeds my total SIP contribution for th…",en,0,0,2021-11-16 18:26:20+00:00,0.375,0.0,Neutral,2021-11-16 18:26:20+00:00,2021-11-16
32,36,"RT @JimMarous: Great interview with two great bank innovation minds.

https://t.co/L5OsoG2eKi

#banking #fintech #innovation #BankingTranfo…",en,0,0,2021-11-16 18:24:31+00:00,0.75,0.8,Positive,2021-11-16 18:24:31+00:00,2021-11-16
33,38,"@Infosys_GSTN This is still awaited , please resolve it.",en,0,0,2021-11-16 18:22:31+00:00,0.0,0.0,Neutral,2021-11-16 18:22:31+00:00,2021-11-16
34,39,"RT @connectgurmeet: Started stock SIP in Infosys and TCS around 8-9 years back. 

The dividend now exceeds my total SIP contribution for th…",en,0,0,2021-11-16 18:22:06+00:00,0.375,0.0,Neutral,2021-11-16 18:22:06+00:00,2021-11-16
35,40,"Infosys Cobalt and MIT Technology Review Insights Launch 'The Cloud
Hub' - A One-Stop Destination to Help Enterpris… https://t.co/ANKjTw5hLC",en,0,0,2021-11-16 18:19:36+00:00,0.0,0.0,Neutral,2021-11-16 18:19:36+00:00,2021-11-16
36,41,"RT @connectgurmeet: Started stock SIP in Infosys and TCS around 8-9 years back. 

The dividend now exceeds my total SIP contribution for th…",en,0,0,2021-11-16 18:17:09+00:00,0.375,0.0,Neutral,2021-11-16 18:17:09+00:00,2021-11-16
37,42,Excited to be part of this panel with @Infosys &amp; @SCE on how #EnergySoftware is encouraging customers to reduce the… https://t.co/nTPP7Qr2S6,en,0,1,2021-11-16 18:17:04+00:00,0.75,0.375,Positive,2021-11-16 18:17:04+00:00,2021-11-16
38,43,"RT @connectgurmeet: Started stock SIP in Infosys and TCS around 8-9 years back. 

The dividend now exceeds my total SIP contribution for th…",en,0,0,2021-11-16 18:16:38+00:00,0.375,0.0,Neutral,2021-11-16 18:16:38+00:00,2021-11-16
39,44,"RT @connectgurmeet: Started stock SIP in Infosys and TCS around 8-9 years back. 

The dividend now exceeds my total SIP contribution for th…",en,0,0,2021-11-16 18:16:05+00:00,0.375,0.0,Neutral,2021-11-16 18:16:05+00:00,2021-11-16
40,45,"RT @connectgurmeet: Started stock SIP in Infosys and TCS around 8-9 years back. 

The dividend now exceeds my total SIP contribution for th…",en,0,0,2021-11-16 18:14:29+00:00,0.375,0.0,Neutral,2021-11-16 18:14:29+00:00,2021-11-16
41,46,@IncomeTaxIndia #epancard @nsitharaman i had applied an instant pan for mysister through income tax portal in June… https://t.co/QPnRyjTnF1,en,0,0,2021-11-16 18:14:18+00:00,0.6666666666666666,0.0,Neutral,2021-11-16 18:14:18+00:00,2021-11-16
42,47,"@Mirr0redreality @DaArabianThief @ElectionLegal @Shaaker_aux Yeah he has said it before, one of his 911 docos point… https://t.co/3Q7PfjGJ49",en,0,0,2021-11-16 18:13:20+00:00,0.0,0.0,Neutral,2021-11-16 18:13:20+00:00,2021-11-16
43,48,"RT @connectgurmeet: Started stock SIP in Infosys and TCS around 8-9 years back. 

The dividend now exceeds my total SIP contribution for th…",en,0,0,2021-11-16 18:10:20+00:00,0.375,0.0,Neutral,2021-11-16 18:10:20+00:00,2021-11-16
44,49,"#Infosys Rises 0.29%
#OracleFinServ up 0.22%
#TCS Gains 0.09%
Top Losers
#HCLTech Down 0.64%
#NSE #ITNifty #Stocks… https://t.co/gKjTKhlLPo",en,0,0,2021-11-16 18:09:39+00:00,0.3296296296296296,0.0481481481481481,Positive,2021-11-16 18:09:39+00:00,2021-11-16
45,51,We are thrilled to welcome our Platinum Sponsors for #ConneXions21 Learning Experience! @ArloSmartHome… https://t.co/iyPQcffq1h,en,2,0,2021-11-16 18:00:27+00:00,0.8,0.8,Positive,2021-11-16 18:00:27+00:00,2021-11-16
46,53,"RT @shamanresearch: India's Largest Companies by Net Profit:

#reliance #TCS #HDFCBANK #infosys #HUL #ICICIBank #bajajfinance #SBI #kotakma…",en,0,0,2021-11-16 17:53:48+00:00,0.0,0.0,Neutral,2021-11-16 17:53:48+00:00,2021-11-16
47,54,Infosys Cobalt and MIT Technology Review Insights Launch 'The Cloud Hub' - A One-Stop Destination to Help Enterprise https://t.co/4nqvzcoLy9,en,0,0,2021-11-16 17:53:15+00:00,0.0,0.0,Neutral,2021-11-16 17:53:15+00:00,2021-11-16
48,55,"@harpreetsbhatia @Infosys_GSTN @gstindia @GST_Council Sir we are importing it thr eccs, courier mode and Fetch BOE… https://t.co/nuOO5T4o7x",en,0,0,2021-11-16 17:51:52+00:00,0.0,0.0,Neutral,2021-11-16 17:51:52+00:00,2021-11-16
49,56,"Infosys Cobalt and MIT Technology Review Insights Launch 'The Cloud Hub'

#InfosysLimited #INE009A01021 #INFY… https://t.co/Sw0ZJV2B1D",en,1,0,2021-11-16 17:47:28+00:00,0.0,0.0,Neutral,2021-11-16 17:47:28+00:00,2021-11-16
50,57,"Rest Risers
#BajajFinance Rises 0.31%
#Infosys Gains 0.28%
#BajajAuto up 0.14%
#TCS inches 0.04%
#BSE #Nifty… https://t.co/8i2ULHLNTZ",en,0,0,2021-11-16 17:46:30+00:00,0.0,0.0,Neutral,2021-11-16 17:46:30+00:00,2021-11-16
51,58,"@InfosysCareers 
Hi Infosys Recruitment Team,
I received this message recently. Is it a genuine one? Can you please… https://t.co/dgyCBIglUL",en,0,0,2021-11-16 17:45:45+00:00,0.5,0.4,Positive,2021-11-16 17:45:45+00:00,2021-11-16
52,60,Inside TCS’ quandary on buy versus build #Infosys #Natarajan‘Chandra’Chandrasekaran #revenuegrow #TCS… https://t.co/9BW2G36KbD,en,0,0,2021-11-16 17:41:06+00:00,0.0,0.0,Neutral,2021-11-16 17:41:06+00:00,2021-11-16
53,61,"RT @saai9997: #Infosys #INFY 

IT leading today. https://t.co/KKTZ7ja1S2",en,0,0,2021-11-16 17:39:52+00:00,0.0,0.0,Neutral,2021-11-16 17:39:52+00:00,2021-11-16
54,62,The #digitalbanking market from #corporatebanking is expected to grow at 8% CAGR from 2020 to 2026 owing to the inc… https://t.co/WLTtmqWgsh,en,0,0,2021-11-16 17:39:26+00:00,0.4,-0.1,Negative,2021-11-16 17:39:26+00:00,2021-11-16
55,63,"RT @connectgurmeet: Started stock SIP in Infosys and TCS around 8-9 years back. 

The dividend now exceeds my total SIP contribution for th…",en,0,0,2021-11-16 17:37:26+00:00,0.375,0.0,Neutral,2021-11-16 17:37:26+00:00,2021-11-16
56,64,@ashokhjainaj @Infosys_GSTN @gstindia @GST_Council Yes sir now there is a new feature fetch your bOE where you can… https://t.co/PeezAFuRRe,en,0,0,2021-11-16 17:35:04+00:00,0.4545454545454545,0.1363636363636363,Positive,2021-11-16 17:35:04+00:00,2021-11-16
57,65,"RT @JimMarous: Great interview with two great bank innovation minds.

https://t.co/L5OsoG2eKi

#banking #fintech #innovation #BankingTranfo…",en,0,0,2021-11-16 17:34:15+00:00,0.75,0.8,Positive,2021-11-16 17:34:15+00:00,2021-11-16
58,66,"RT @connectgurmeet: Started stock SIP in Infosys and TCS around 8-9 years back. 

The dividend now exceeds my total SIP contribution for th…",en,0,0,2021-11-16 17:33:46+00:00,0.375,0.0,Neutral,2021-11-16 17:33:46+00:00,2021-11-16
59,67,@hustlegang25x Infosys assholes 😂,en,1,0,2021-11-16 17:31:20+00:00,0.0,0.0,Neutral,2021-11-16 17:31:20+00:00,2021-11-16
60,68,"RT @connectgurmeet: Started stock SIP in Infosys and TCS around 8-9 years back. 

The dividend now exceeds my total SIP contribution for th…",en,0,0,2021-11-16 17:26:52+00:00,0.375,0.0,Neutral,2021-11-16 17:26:52+00:00,2021-11-16
61,70,Infosys Cobalt and MIT Technology Review Insights Launch 'The Cloud Hub' - A One-Stop Destination to Help Enterpris… https://t.co/hUgIuVAcAc,en,0,0,2021-11-16 17:23:03+00:00,0.0,0.0,Neutral,2021-11-16 17:23:03+00:00,2021-11-16
62,71,"@Infosys_GSTN @BimalGST @cbic_india @CAChirag 
Now a days tax payers are getting ITC Mismatch notice.Their is a cas… https://t.co/xwXVTSHqnE",en,0,0,2021-11-16 17:22:57+00:00,0.0,0.0,Neutral,2021-11-16 17:22:57+00:00,2021-11-16
63,72,"Rest Risers
#EicherMoters up 0.97%
#JSWSteel gains 0.51%
#BajajFinserv Rises 0.44%
#Larsen Inches 0.42% 
#Wipro up… https://t.co/7yICyR0yRw",en,0,0,2021-11-16 17:22:45+00:00,0.0,0.0,Neutral,2021-11-16 17:22:45+00:00,2021-11-16
64,73,Infosys Cobalt and MIT Technology Review Insights Launch 'The Cloud Hub' - A One-Stop Destination to Help Enterpris… https://t.co/amMq3w8a3J,en,0,0,2021-11-16 17:20:44+00:00,0.0,0.0,Neutral,2021-11-16 17:20:44+00:00,2021-11-16
65,74,"RT @atptour: Alexander Zverev has never won a match at the #NittoATPFinals after losing the opening set. 

The German has also never defeat…",en,0,0,2021-11-16 17:20:22+00:00,0.0,0.0,Neutral,2021-11-16 17:20:22+00:00,2021-11-16
66,75,Infosys Cobalt and MIT Technology Review Insights Launch ‘The Cloud Hub’ – A One-Stop Destination to Help Enterpris… https://t.co/spaYwCBiyw,en,0,0,2021-11-16 17:20:12+00:00,0.0,0.0,Neutral,2021-11-16 17:20:12+00:00,2021-11-16
67,76,Infosys:Infosys Cobalt and MIT Technology Review Insights Launch 'The Cloud Hub' - A One-Stop Destination to Help E… https://t.co/qVfueWmzsu,en,0,0,2021-11-16 17:19:37+00:00,0.0,0.0,Neutral,2021-11-16 17:19:37+00:00,2021-11-16
68,77,@Nb160582Bhatia @ndtv @anandmahindra @TCS @Wipro @Infosys @HardeepSPuri @AshwiniVaishnaw Delhi govt should revoke b… https://t.co/nRpmFh7KhB,en,0,0,2021-11-16 17:18:27+00:00,0.0,0.0,Neutral,2021-11-16 17:18:27+00:00,2021-11-16
69,78,"RT @connectgurmeet: Started stock SIP in Infosys and TCS around 8-9 years back. 

The dividend now exceeds my total SIP contribution for th…",en,0,0,2021-11-16 17:15:33+00:00,0.375,0.0,Neutral,2021-11-16 17:15:33+00:00,2021-11-16
70,80,"RT @aparanjape: ""(TCS) predicts that by 2025, no more than 25% of its employees will need to work from the office. Rival IT services firm I…",en,0,0,2021-11-16 17:13:09+00:00,0.45,-0.225,Negative,2021-11-16 17:13:09+00:00,2021-11-16
71,81,"RT @connectgurmeet: Started stock SIP in Infosys and TCS around 8-9 years back. 

The dividend now exceeds my total SIP contribution for th…",en,0,0,2021-11-16 17:11:46+00:00,0.375,0.0,Neutral,2021-11-16 17:11:46+00:00,2021-11-16
72,82,Infosys Cobalt and MIT Technology Review Insights Launch 'The Cloud Hub' - A One-Stop Destination to Help Enterpri.… https://t.co/gygZhjLegg,en,0,0,2021-11-16 17:11:30+00:00,0.0,0.0,Neutral,2021-11-16 17:11:30+00:00,2021-11-16
73,83,"$INFY [15s. delayed]: Issued Press Release on November 16, 12:09:00: Infosys Cobalt and MIT Technology Review Insig… https://t.co/dO0ZfCHPcx",en,0,0,2021-11-16 17:11:11+00:00,0.0,0.0,Neutral,2021-11-16 17:11:11+00:00,2021-11-16
74,84,$INFY Infosys Cobalt and MIT Technology Review Insights Launch 'The Cloud Hub' - A One-Stop Destination to Help Ent… https://t.co/x3ewLmUhly,en,0,0,2021-11-16 17:10:43+00:00,0.0,0.0,Neutral,2021-11-16 17:10:43+00:00,2021-11-16
75,85,$INFY 📰 Infosys Cobalt and MIT Technology Review Insights Launch 'The Cloud Hub' - A One-Stop Destination to Help E… https://t.co/ZAuF2QjSuU,en,0,0,2021-11-16 17:10:10+00:00,0.0,0.0,Neutral,2021-11-16 17:10:10+00:00,2021-11-16
76,86,$INFY Infosys Cobalt and MIT Technology Review Insights Launch 'The Cloud Hub' - A One-Stop Destination to Help Ent… https://t.co/yJCOSWPI2e,en,0,0,2021-11-16 17:09:58+00:00,0.0,0.0,Neutral,2021-11-16 17:09:58+00:00,2021-11-16
77,87,"@skymoonimpex @Delhicustoms @cbic_india @Infosys_GSTN @gsthelpline Hi Mayank is your issue resolved ?
Even we are f… https://t.co/7pMQAqgUNb",en,0,0,2021-11-16 17:08:05+00:00,0.0,0.0,Neutral,2021-11-16 17:08:05+00:00,2021-11-16
78,88,"India's Largest Companies by Net Profit:

#reliance #TCS #HDFCBANK #infosys #HUL #ICICIBank #bajajfinance #SBI… https://t.co/8bREF8ZZUD",en,0,1,2021-11-16 17:06:41+00:00,0.0,0.0,Neutral,2021-11-16 17:06:41+00:00,2021-11-16
79,89,@Save_SMEs @Bhagwat52627216 @Infosys_GSTN @Anurag_Office Please advise how did the jurisdiction officer resolved it… https://t.co/6vq8h2Kytm,en,0,0,2021-11-16 17:05:56+00:00,0.0,0.0,Neutral,2021-11-16 17:05:56+00:00,2021-11-16
80,90,"RT @connectgurmeet: Started stock SIP in Infosys and TCS around 8-9 years back. 

The dividend now exceeds my total SIP contribution for th…",en,0,0,2021-11-16 17:05:29+00:00,0.375,0.0,Neutral,2021-11-16 17:05:29+00:00,2021-11-16
81,91,@harpreetsbhatia @Infosys_GSTN @gstindia @GST_Council Sir did your issue get resolved . If yes pl let us know how d… https://t.co/jgwhCdFVXH,en,0,0,2021-11-16 17:02:41+00:00,0.0,0.0,Neutral,2021-11-16 17:02:41+00:00,2021-11-16
82,92,@Infosys_GSTN @nsitharamanoffc Ticket raised with ECCS help desk IM01729280 but no respite yet .,en,0,0,2021-11-16 17:00:53+00:00,0.0,0.0,Neutral,2021-11-16 17:00:53+00:00,2021-11-16
83,93,"RT @connectgurmeet: Started stock SIP in Infosys and TCS around 8-9 years back. 

The dividend now exceeds my total SIP contribution for th…",en,0,0,2021-11-16 16:59:22+00:00,0.375,0.0,Neutral,2021-11-16 16:59:22+00:00,2021-11-16
84,94,"@arjunranvir @Infosys_GSTN @GST_Council @askGST_GoI @cbic_india @nsitharaman Dear sir did your issue resolved .
We… https://t.co/dI3ssOmsKi",en,0,0,2021-11-16 16:58:28+00:00,0.0,0.0,Neutral,2021-11-16 16:58:28+00:00,2021-11-16
85,95,"RT @KiranKS: Infosys Foundation has built a 350-bed cardiac hospital complex in the govt owned Jayadeva hospital, Bengaluru.

₹103 crore.
2…",en,0,0,2021-11-16 16:56:44+00:00,0.2,-0.175,Negative,2021-11-16 16:56:44+00:00,2021-11-16
86,96,"New #FederalGovernment #Cybersecurity Incident and Vulnerability Response Playbooks

@CISA #IT #Tech #Technology… https://t.co/SZDHKD5VhM",en,0,0,2021-11-16 16:53:33+00:00,0.4545454545454545,0.1363636363636363,Positive,2021-11-16 16:53:33+00:00,2021-11-16
87,97,Once solely the domain of super-users with enough technical acumen to surreptitiously set up and run infrastructure… https://t.co/GLtmqS5X4r,en,0,0,2021-11-16 16:48:46+00:00,0.3,0.0,Neutral,2021-11-16 16:48:46+00:00,2021-11-16
88,98,"RT @connectgurmeet: Started stock SIP in Infosys and TCS around 8-9 years back. 

The dividend now exceeds my total SIP contribution for th…",en,0,0,2021-11-16 16:48:16+00:00,0.375,0.0,Neutral,2021-11-16 16:48:16+00:00,2021-11-16
89,99,@hemani_ramakant @cbic_india @FinMinIndia @Infosys_GSTN Sir some bill of entries are only partly reflecting in our… https://t.co/xKtToPO4uP,en,0,0,2021-11-16 16:44:06+00:00,1.0,0.0,Neutral,2021-11-16 16:44:06+00:00,2021-11-16
90,0,Limited Vacancy for Computer Operator BackOffice Executive in Borivali- 20k  INFOSYS GLOBAL BPO Upto 2 year https://t.co/onDeJY7Wdf,en,0,0,2021-11-17 20:06:06+00:00,0.0714285714285714,-0.0357142857142857,Negative,2021-11-17 20:06:06+00:00,2021-11-17
91,1,@joanamontefalco Infosys demonstrated to the world that an Indian c,en,0,0,2021-11-17 20:04:50+00:00,0.0,0.0,Neutral,2021-11-17 20:04:50+00:00,2021-11-17
92,2,"RT @Infosys: “There is a transformation of business happening from a consumer digital perspective where the focus on experience, client jou…",en,0,0,2021-11-17 20:04:26+00:00,0.0,0.0,Neutral,2021-11-17 20:04:26+00:00,2021-11-17
93,3,@MarifiClaveria Infosys demonstrated to the world that an Indian c,en,0,0,2021-11-17 20:01:12+00:00,0.0,0.0,Neutral,2021-11-17 20:01:12+00:00,2021-11-17
94,4,"RT @IntelisysT: What You Need To Know About Infosys Stock 
.

#intelisys #infosys #stocks #educationalcontent #stockmarketeducation
#stockm…",en,0,0,2021-11-17 20:00:45+00:00,0.0,0.0,Neutral,2021-11-17 20:00:45+00:00,2021-11-17
95,5,@mla_sudhakar @BSBommai @CMofKarnataka Thanks infosys foundation for helping heart patients,en,0,0,2021-11-17 20:00:42+00:00,0.2,0.2,Positive,2021-11-17 20:00:42+00:00,2021-11-17
96,6,"RT @Infosys: “There is a transformation of business happening from a consumer digital perspective where the focus on experience, client jou…",en,0,0,2021-11-17 20:00:03+00:00,0.0,0.0,Neutral,2021-11-17 20:00:03+00:00,2021-11-17
97,7,"“There is a transformation of business happening from a consumer digital perspective where the focus on experience,… https://t.co/wWORMBt7UB",en,2,2,2021-11-17 19:59:43+00:00,0.0,0.0,Neutral,2021-11-17 19:59:43+00:00,2021-11-17
98,8,"Next up at #AmericasLeadershipSummit, Prominent health insurance leader and customer talks with @Infosys cloud Exec… https://t.co/Jcehf0Dr7b",en,1,0,2021-11-17 19:58:33+00:00,0.5,0.25,Positive,2021-11-17 19:58:33+00:00,2021-11-17
99,9,@STPIBengaluru @drashwathcn @AshwiniVaishnaw @Rajeev_GoI @SecretaryMEITY @Omkar_Raii @Infosys @stpiindia @GoI_MeitY… https://t.co/FrpormhvwZ,en,0,0,2021-11-17 19:53:53+00:00,0.0,0.0,Neutral,2021-11-17 19:53:53+00:00,2021-11-17
100,10,RT @Vishal_4BHARAT: Even after DSC is registered error shown as not registered @Infosys @FinMinIndia @nsitharaman @nsitharamanoffc @ICAICMA…,en,0,0,2021-11-17 19:53:22+00:00,0.0,0.0,Neutral,2021-11-17 19:53:22+00:00,2021-11-17
101,11,RT @holgermu: Looking @Infosys 120+ acres #Indiana Education Center. Training will be remote and in person says @imravikumars #americaslead…,en,0,0,2021-11-17 19:51:53+00:00,0.15,-0.1,Negative,2021-11-17 19:51:53+00:00,2021-11-17
102,12,"Stocks to watch on 18/11/2021

1. K.P.I GLOBAL INFRASTRUCTURE LTD
2. V - GUARD INDUSTRIES LTD
3. VAIBHAV GLOBAL LTD… https://t.co/8lOBohKPFO",en,0,0,2021-11-17 19:50:49+00:00,0.0,0.0,Neutral,2021-11-17 19:50:49+00:00,2021-11-17
103,13,@Againstreserva @TCS @C_P_Gurnani @exl_service @RohitKapoorEXL @RishadPremji @Infosys What is the name of your comp… https://t.co/lJhr2AkeGk,en,0,0,2021-11-17 19:49:45+00:00,0.0,0.0,Neutral,2021-11-17 19:49:45+00:00,2021-11-17
104,14,@Againstreserva @TCS @C_P_Gurnani @exl_service @RohitKapoorEXL @RishadPremji @Infosys If you don't embrace remote w… https://t.co/snpD178ROI,en,0,0,2021-11-17 19:48:22+00:00,0.2,-0.1,Negative,2021-11-17 19:48:22+00:00,2021-11-17
105,15,@MarifiClaveria Infosys demonstrated to the world that an Indian c,en,0,0,2021-11-17 19:48:16+00:00,0.0,0.0,Neutral,2021-11-17 19:48:16+00:00,2021-11-17
106,16,"''We want to create a win-win situation for our partners by promoting mutual offerings, maximizing the pie and thro… https://t.co/oLNG6T81E5",en,0,0,2021-11-17 19:48:07+00:00,0.0,0.0,Neutral,2021-11-17 19:48:07+00:00,2021-11-17
107,17,@DrDatta01 @Ratantata2001 @Infosys @Wipro @kiranshaw @gautam_adani You forgot to mention @anandmahindra!! He loves this kind of tweets!!🙏🏽🧐,en,0,0,2021-11-17 19:47:52+00:00,0.9,0.6,Positive,2021-11-17 19:47:52+00:00,2021-11-17
